company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
REGIA AUTONOMA A IMBUNATIRILOR FUNCIARE RA SUCURSALA DOLJ,2022,Transport_Logistica,5.357,5.357,0.1569,0.1861,79.4872,84.3079,100.0,1.0606,0.6837,111.5078,
ART GROUP INT SRL,2022,Transport_Logistica,1.6284,1.6268,0.4762,0.9091,22.0605,27.7184,52.9166,1.2565,0.2992,12.1695,
BIT SOFT S.A.,2022,Transport_Logistica,3.5439,3.5415,0.1242,0.1418,2.9162,3.9193,4.4751,1.344,0.316,7.5749,
AXM PROD 93 SRL,2022,Transport_Logistica,0.67,0.5141,0.4389,0.7823,8.0147,13.0395,23.24,1.6269,-0.1449,6.9689,
METALCAS GRUP SRL,2022,Transport_Logistica,1.6664,1.6664,0.4682,0.8804,72.2631,53.1701,99.9795,0.7358,0.312,23.021,
DIALUST 2000 IMPEX SRL,2022,Transport_Logistica,0.8142,0.7953,0.4307,0.79,2.0232,3.6243,6.6467,1.7914,-0.08,2.1,
AECTRA AGROCHEMICALS SRL,2022,Transport_Logistica,4.0686,4.0686,0.2374,0.3113,35.7322,37.1528,48.7198,1.0398,0.7285,32.1557,
I.D.M. KENNEDY GROUP CO SRL,2022,Transport_Logistica,0.2064,0.0174,0.4841,0.9383,4.5715,7.3869,14.3177,1.6159,-0.3842,3.5937,
VECTRA EUROLIFT SERVICE SRL,2022,Transport_Logistica,1.4037,1.4037,0.6684,2.0156,0.5824,2.5616,7.7245,4.398,0.2698,0.9572,
OK GUARD SRL,2022,Transport_Logistica,0.2971,0.2971,0.6741,2.0687,3.4431,2.9302,8.992,0.851,-0.4738,1.1403,
SERADRIA CO. SRL,2022,Transport_Logistica,4.0823,4.0823,0.2328,0.3035,15.1655,86.2801,112.4682,5.6892,0.7177,78.5646,
NEXTEAM BRANESTI MACHINING S.R.L.,2022,Transport_Logistica,1.9064,1.9056,0.5137,1.0561,1.6164,9.3424,19.2092,5.7796,0.4656,4.3853,
GRAND PLAZA HOTEL SA,2022,Transport_Logistica,1.2369,1.2003,0.4747,0.9036,40.6379,65.232,124.1751,1.6052,0.1124,27.4847,
MEDITECH INTERNATIONAL SRL,2022,Transport_Logistica,1.2592,1.2592,0.6117,1.5752,30.2314,38.3576,98.7786,1.2688,0.1585,12.5417,
CITY PUBLISHING S.R.L.,2022,Transport_Logistica,0.5097,0.3703,0.7922,3.8272,4.0258,2.1098,10.1932,0.5241,-0.3884,0.6377,
PAPILLON LABORATOIRES COSMETIQUES SRL,2022,Transport_Logistica,0.7964,0.7964,0.88,7.3346,0.6595,1.1773,9.8127,1.7852,-0.1792,0.6494,
PROCAS EXPERT CONSTRUCT SRL,2022,Transport_Logistica,0.3058,0.2733,0.823,4.6493,3.4855,1.8778,10.6085,0.5388,-0.5713,0.5445,
CHRONOLINK SRL,2022,Transport_Logistica,0.4406,0.3882,0.7631,3.2217,0.8228,2.5063,10.581,3.0461,-0.4269,0.9022,
S.C.I. CONSTRUCT DISTRIBUTION SRL,2022,Transport_Logistica,0.9544,0.7754,0.5738,1.3552,12.6162,23.9441,56.5521,1.8979,-0.0262,9.7826,
LABORATOARELE SYNLAB SRL,2022,Transport_Logistica,2.9557,2.9557,0.3383,0.5113,28.1446,57.6664,87.1528,2.0489,0.6617,34.0889,
TADECO CONSULTING S.R.L.,2022,Transport_Logistica,0.4847,0.4846,0.6906,2.2354,0.7775,1.1612,3.7589,1.4935,-0.3559,0.4157,
CONNECTIONS CONSULT S.A.,2022,Transport_Logistica,1.096,1.096,0.8027,4.0696,8.7527,24.9036,126.2521,2.8452,0.0771,6.8702,
PANALPINA ROMANIA SRL,2022,Transport_Logistica,0.6408,0.5995,0.2506,5.2469,-4.1845,-0.2677,-5.6035,0.064,-0.09,-0.2136,
MASTER BUILD SRL,2022,Transport_Logistica,0.7974,0.5587,0.5952,1.4703,3.5407,2.7667,6.8346,0.7814,-0.1206,1.0985,
STRATUM ENCLOSURES SRL,2022,Transport_Logistica,1.2929,1.2929,0.604,1.5255,2.9408,6.4164,16.2048,2.1819,0.1769,2.804,
FORCE 1 DIVIZIA DE SECURITATE SRL,2022,Transport_Logistica,1.317,1.317,0.5768,1.3629,4.6619,22.4811,53.1201,4.8223,0.1828,9.4674,
THOUGHTWORKS ROMANIA S.R.L.,2022,Transport_Logistica,0.4865,0.4865,0.8203,4.5636,6.7413,8.204,45.6442,1.217,-0.4212,2.3445,
WEMAT GLOBAL S.R.L.,2022,Transport_Logistica,0.0504,0.0497,0.8524,5.7746,14.8662,3.4099,23.1007,0.2294,-0.8094,0.9469,
BT PRODUCTION GROUP SRL,2022,Transport_Logistica,1.0728,1.0728,0.876,7.0645,2.036,10.1049,81.491,4.9632,0.0638,3.2745,
MERKUR ENTERTAINMENT CENTER SRL,2022,Transport_Logistica,0.4712,0.3885,0.8184,4.5057,4.9652,10.2251,56.2967,2.0593,-0.4328,2.9715,
TRAVEL TIME D&R SRL,2022,Transport_Logistica,1.1677,1.1388,0.3192,0.4688,2.969,5.1767,7.6038,1.7436,0.0535,3.9293,
CASA FRUMOASĂ STORES SRL,2022,Transport_Logistica,21.6256,21.6256,0.043,0.0449,77.6283,93.8615,98.0744,1.2091,0.886,200.0,
HARKE ROMÂNIA  SOCIETATE ÎN COMANDITĂ,2022,Transport_Logistica,2.1766,2.0552,0.4594,0.8499,15.2095,90.4129,167.2559,5.9445,0.5406,41.9462,
SBR SOLETANCHE BACHY FUNDATII SRL,2022,Transport_Logistica,0.8365,0.8296,0.4354,0.7711,5.5726,13.3584,23.6587,2.3971,-0.0712,7.0178,
DEMOS INTERMED SRL,2022,Transport_Logistica,1.6754,1.6448,0.3203,0.4713,0.8015,2.0701,3.0457,2.5826,0.2164,1.6918,
INTER CARGO GRUP SRL,2022,Transport_Logistica,14.4736,14.4736,0.0678,0.0728,30.4736,92.1451,98.8496,3.0238,0.9139,200.0,
FLY GO VOYAGER SRL,2022,Transport_Logistica,8.0934,8.0738,0.1114,0.1254,45.708,88.8443,99.9849,1.9437,0.7904,162.6477,
"INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU PEDOLOGIE, AGROCHIMIE SI PROTECTIA MEDIULUI - ICPA BUCURESTI",2022,Transport_Logistica,0.8261,0.7895,0.7881,3.7911,7.4933,10.8075,51.9899,1.4423,-0.1371,3.119,
PROFILCO RO SRL,2022,Transport_Logistica,0.7602,0.7324,0.9228,44.5706,-5.9478,-6.6321,-320.3296,1.1151,-0.2213,-1.4374,
AIR LIQUIDE VITALAIRE ROMÂNIA SRL,2022,Transport_Logistica,1.1529,1.1529,0.8458,5.6576,1.5369,4.4604,29.8368,2.9022,0.1293,1.5178,
TCE AGROSUIND S.R.L.,2022,Transport_Logistica,0.2228,0.2228,0.541,1.1989,0.9542,0.887,1.9655,0.9295,-0.4205,0.3279,
COSCO SHIPPING LINES (ROMANIA) CO. LTD. SRL,2022,Transport_Logistica,1.3437,1.222,0.6368,1.7532,24.9654,36.3126,99.9743,1.4545,0.2189,11.8601,
MARTISORUL COM SRL,2022,Transport_Logistica,4.0836,4.0836,0.1799,0.2194,-7.9494,-22.4132,-27.33,2.8195,0.5547,-24.9169,
ALMA VIVA GROUP SRL,2022,Transport_Logistica,0.812,0.7974,0.5712,1.3321,12.5829,25.4413,59.3305,2.0219,-0.1074,10.7215,
FARMACIA ARSENE SRL,2022,Transport_Logistica,0.7576,0.7576,0.7575,3.1242,8.2109,24.1917,99.7708,2.9463,-0.1836,6.981,
ALEVIA SRL,2022,Transport_Logistica,1.7181,0.4928,0.3476,0.551,0.2832,0.4835,0.7665,1.7074,0.2496,0.3274,
DIASIL SERVICE SRL,2022,Transport_Logistica,1.0506,1.0506,0.9047,9.4957,0.3194,1.9439,20.4029,6.0869,0.0457,0.4297,
MARELBO PROD-COM SRL,2022,Transport_Logistica,0.4717,0.4717,0.9045,9.4737,1.6869,3.3749,35.3479,2.0007,-0.4779,0.8888,
DENIS SRL,2022,Transport_Logistica,0.197,0.1957,1.0937,-11.6726,-16.7589,-11.492,122.6497,0.6857,-0.8782,-1.975,
HARIVEX COM SRL,2022,Transport_Logistica,1.6729,1.6729,0.5978,1.4861,14.0533,39.7077,98.7157,2.8255,0.4022,16.1217,
MATELO COM SRL,2022,Transport_Logistica,0.5539,0.5539,0.5361,1.1558,26.4989,44.1926,95.2704,1.6677,-0.2392,17.1148,
HAIDUCUL COM SRL,2022,Transport_Logistica,0.5189,0.5126,0.7011,2.3452,16.3886,29.8851,99.9713,1.8235,-0.3373,9.0904,
EVERY DAY PROD-COM SRL,2022,Transport_Logistica,0.7854,0.4872,0.7304,2.7095,4.2415,11.6992,43.3983,2.7583,-0.1567,3.8028,
CUPOLA COMSERV SRL,2022,Transport_Logistica,0.1746,0.1746,0.179,0.4434,-10.8973,-0.9769,-2.4203,0.0896,-0.1477,-1.0918,
TEHNO-DINAMIC SRL,2022,Transport_Logistica,0.4008,0.2957,0.5737,1.3772,6.5978,6.428,15.4298,0.9743,-0.3438,2.5354,
EURO TEHNIC SRL,2022,Transport_Logistica,0.8699,0.8699,0.9555,21.457,-0.4315,-3.2508,-73.0042,7.5334,-0.1243,0.8818,
TARSINCOM SRL,2022,Transport_Logistica,2.0857,2.0393,0.4525,0.8264,25.6952,54.6564,99.8223,2.1271,0.4912,28.4168,
OSBORN INTERNATIONAL SRL,2022,Transport_Logistica,0.7474,0.7431,0.6085,1.554,22.1215,37.5923,96.009,1.6994,-0.1537,14.1073,
LOVERS ROMANIA SA,2022,Transport_Logistica,1.0282,0.6906,0.4921,0.9689,2.2004,3.21,6.32,1.4588,0.0139,1.5701,
PRIMAGRA ROMANIA S.R.L.,2022,Transport_Logistica,0.7839,0.6409,0.7679,3.3078,18.545,20.6977,89.1626,1.1161,-0.1659,5.6564,
KALMAN DISTRIBUTION SRL,2022,Transport_Logistica,0.4009,0.394,1.4437,-3.254,3.539,6.0455,-13.6263,1.7083,-0.8648,0.8375,
MER-DUM SRL,2022,Transport_Logistica,0.6857,0.5876,0.8776,7.1694,2.0055,10.6841,87.283,5.3273,-0.2758,2.8811,
TUDIA SRL,2022,Transport_Logistica,6.7385,6.7016,0.1482,0.174,26.327,56.675,66.5376,2.1527,0.8506,82.4364,
ALEXIANA GROUP SRL,2022,Transport_Logistica,0.1414,0.1414,2.2124,-1.8248,-4.2959,-6.3535,5.2403,1.479,-1.8996,-0.5743,
SAMI PLASTIC SA,2022,Transport_Logistica,0.9225,0.9216,0.7137,2.4928,5.1315,6.3556,22.1987,1.2386,-0.0553,2.2649,
SIDEM SRL,2022,Transport_Logistica,1.0206,1.0162,0.4358,0.7726,6.3697,11.9096,21.1105,1.8697,0.009,6.3005,
LUMY TOOLS TRANS SRL,2022,Transport_Logistica,5.6372,5.6372,0.1705,0.2056,27.5218,61.1429,73.712,2.2216,0.7907,72.9121,
GLOBAL DESIGN SRL,2022,Transport_Logistica,3.8227,3.6708,0.2129,0.2706,9.5909,9.1293,11.5993,0.9519,0.6011,10.0529,
DAREX AUTO SRL,2022,Transport_Logistica,5.743,5.3586,0.1553,0.1838,21.1314,57.1077,67.6046,2.7025,0.7364,77.3901,
TERRA CONSTRUCT SRL,2022,Transport_Logistica,2.7426,2.7426,0.1987,0.248,9.7989,10.4943,13.0964,1.071,0.3462,11.5812,
J.T. GRUP SRL,2022,Transport_Logistica,1.1634,1.1353,0.3784,0.6814,1.8194,2.3156,4.1704,1.2727,0.0618,1.3329,
AGROPIEŢE SA,2022,Transport_Logistica,0.4549,0.4512,0.9362,14.6842,2.2703,3.2419,50.8462,1.428,-0.5104,0.7179,
SERVICII PUBLICE SA,2022,Transport_Logistica,2.5383,2.5383,0.3908,0.6414,1.7672,1.906,3.1285,1.0785,0.6011,0.9755,
FRAHER DISTRIBUTION SRL,2022,Transport_Logistica,1.5876,1.5876,0.6299,1.7019,41.5163,43.0424,116.2947,1.0368,0.3701,14.6543,
FRAHER RETAIL SRL,2022,Transport_Logistica,0.5372,0.5372,1.4054,-3.4665,-1.2636,-1.0371,2.558,0.8207,-0.6505,-0.1476,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NAŢIONAL MUNŢII MĂCINULUI RA,2022,Transport_Logistica,0.5464,0.5464,0.8647,8.2117,0.2532,0.5205,4.9433,2.0558,-0.3922,0.3007,
UTILITĂŢI PUBLICE LUNCAVIŢA SRL,2022,Transport_Logistica,0.4352,0.0857,1.5202,-2.9224,-6.3046,-30.5122,58.6558,4.8397,-0.8585,-3.3812,
UZINA DE APĂ SFÂNTU GHEORGHE SRL,2022,Transport_Logistica,0.5545,0.2539,1.8034,-2.2448,11.7157,59.4584,-74.0124,5.0751,-0.8034,7.2312,
A.S.P.L. SULINA SRL,2022,Transport_Logistica,1.226,0.4019,0.4689,0.883,-15.5182,-22.8745,-43.0734,1.474,0.106,-9.1305,
UTIL AQUA MAHMUDIA SRL,2022,Transport_Logistica,0.623,0.5183,0.8275,4.797,0.5025,0.729,4.2262,1.4508,-0.312,0.2572,
EDILITAR SALUB-TERM SRL,2022,Transport_Logistica,2.2942,2.2537,0.3275,0.4951,6.436,9.2607,13.9976,1.4389,0.4239,6.5423,
UTILITĂŢI ŞI SERVICII PUBLICE MURIGHIOL SRL,2022,Transport_Logistica,1.1859,1.1859,0.5566,1.2552,1.8551,2.6753,6.0336,1.4422,0.1035,1.4801,
SERVICII PUBLICE CASIMCEA SRL,2022,Transport_Logistica,0.6977,0.4797,0.4431,0.7957,5.8902,25.0265,44.9407,4.2488,-0.134,13.2356,
SERVICII PUBLICE  BEŞTEPE SRL,2022,Transport_Logistica,0.9163,0.6913,0.696,2.2892,1.6091,26.3942,86.8152,16.4035,-0.0583,9.0238,
UTILITĂŢI PUBLICE NUFĂRU SRL,2022,Transport_Logistica,1.2978,1.2856,0.5926,1.4544,6.4135,19.2299,47.1985,2.9983,0.1765,7.573,
ALFA BAUTRANSPORT SRL,2022,Transport_Logistica,2.1917,2.1917,0.2785,0.386,21.6142,34.1784,47.3705,1.5813,0.3319,28.7687,
SERVICII LOCALE TURCOAIA SRL,2022,Transport_Logistica,1.9411,1.9411,0.3373,0.509,10.0726,35.9741,54.2842,3.5715,0.3174,25.3562,
BKN TIR LINE SRL,2022,Transport_Logistica,0.7762,0.7546,0.6974,2.3385,1.7663,4.4171,14.8108,2.5008,-0.1561,1.5359,
EDILITAR GRECI SRL,2022,Transport_Logistica,0.3915,0.3915,0.4808,0.926,59.7835,18.5405,35.709,0.3101,-0.2926,8.0993,
ARCO KIMBO SRL,2022,Transport_Logistica,3.3857,3.3857,0.0575,0.0633,33.526,23.1775,25.5346,0.6913,0.1371,83.0381,
BUCȘA MOTOR SERVICE SRL,2022,Transport_Logistica,1.6003,1.0545,0.6084,1.5549,7.7708,21.0445,53.7829,2.7082,0.3652,8.0475,
SERVICII PUBLICE JURILOVCA SRL,2022,Transport_Logistica,0.742,0.7411,0.7616,3.1941,17.347,24.5261,102.8648,1.4139,-0.1965,6.8124,
APA SERV TOPOLOG SRL,2022,Transport_Logistica,1.5246,1.1447,0.607,1.5443,4.7236,5.4006,13.7406,1.1433,0.3184,2.1562,
SERVICII PUBLICE CERNA S.R.L.,2022,Transport_Logistica,0.6082,0.6082,0.9947,186.5179,0.1417,0.1568,29.4,1.1067,-0.3897,0.2766,
VASTEX SA,2022,Transport_Logistica,0.4662,0.4511,0.6717,2.0526,16.7549,28.4446,86.9161,1.6977,-0.3586,9.7895,
CONFECTII VASLUI SA,2022,Transport_Logistica,0.8719,0.8719,0.7539,3.0635,-4.2564,-11.4561,-46.5519,2.6915,-0.0966,-2.4322,
TAVIANY SRL,2022,Transport_Logistica,0.5775,0.5245,0.4597,0.8508,6.1546,5.8269,10.7843,0.9468,-0.1942,3.0242,
PETAL SA,2022,Transport_Logistica,0.0581,0.0581,9.2709,-1.1209,-23.5641,-92.9044,11.2327,3.9426,-8.7323,-1.9192,
CRONA COM SRL,2022,Transport_Logistica,0.3039,0.3018,0.9008,9.0804,4.5289,8.8617,89.3294,1.9567,-0.627,2.349,
EDAS-EXIM SRL,2022,Transport_Logistica,49.9396,49.9396,0.0194,0.0197,-1.7045,-0.5296,-0.5401,0.3107,0.947,-2.2597,
DUAL MAN SRL,2022,Transport_Logistica,0.1585,0.1585,0.7364,2.7931,11.6785,18.4485,69.9766,1.5797,-0.6196,5.9491,
ROMANIAN AIRPORT SERVICES SA,2022,Transport_Logistica,0.8568,0.8568,0.9596,23.7525,3.7766,4.0399,99.9973,1.0697,-0.1374,1.0078,
NIRAN CO. PRODUCTS SRL,2022,Transport_Logistica,3.7676,3.6097,0.2506,0.3343,16.1453,10.6221,14.1734,0.6579,0.6935,10.054,
ANA PAN SA,2022,Transport_Logistica,0.1816,0.1806,0.7227,2.6056,4.261,7.1557,25.8008,1.6794,-0.5914,2.3576,
A & S INTERNATIONAL 2000 SRL,2022,Transport_Logistica,1.0558,0.9666,0.3498,0.5451,1.2138,1.321,2.0581,1.0882,0.0195,0.8392,
FESTO SRL,2022,Transport_Logistica,0.5903,0.5723,0.9396,15.5441,0.9005,0.8967,14.8357,0.9958,-0.3849,0.2243,
INTACT PRODUCTION SRL,2022,Transport_Logistica,5.2156,3.4095,0.1226,0.1397,4.4323,6.3463,7.2329,1.4318,0.5167,10.3545,
A.S. COLOR IMPORT EXPORT SRL,2022,Transport_Logistica,8.9914,8.5863,0.093,0.1025,13.9459,32.0612,35.3479,2.299,0.743,75.1047,
HAPPY TOUR SRL,2022,Transport_Logistica,0.9527,0.9527,0.9119,14.778,1.805,6.1039,98.9176,3.3817,-0.0431,2.3783,
COMPLEX TINERETULUI SRL,2022,Transport_Logistica,0.5357,0.3634,0.9121,10.3724,1.5109,1.9068,21.6851,1.2621,-0.4234,0.5192,
SICURO INVEST SRL,2022,Transport_Logistica,2.8831,2.771,0.1782,0.2168,49.5101,45.8959,55.8479,0.927,0.3356,59.0967,
ALL ELECTRICS 95 SRL,2022,Transport_Logistica,0.3117,0.3117,2.5061,-1.664,15.2677,39.8894,-26.4854,2.6127,-1.7249,3.3959,
BEOFON SRL,2022,Transport_Logistica,2.2338,2.2338,0.3403,0.5158,2.0801,3.5456,5.3745,1.7045,0.4198,2.4182,
ACIM SA,2022,Transport_Logistica,0.4888,0.4822,0.8264,4.76,9.9285,16.216,93.4032,1.6333,-0.4225,4.6687,
SYSTEM PLUS SRL,2022,Transport_Logistica,2.0991,2.0991,0.1752,0.2127,1.1628,1.1698,1.4199,1.006,0.1926,1.3351,
TIPOGRAFIA EVEREST 2001 SRL,2022,Transport_Logistica,1.6565,1.6447,0.3033,0.4354,31.3579,21.7725,31.2522,0.6943,0.1991,14.8372,
IZOLINE DISTRIBUŢIE S.R.L.,2022,Transport_Logistica,1.2915,1.1525,0.2592,0.3833,-5.5998,-4.8698,-7.2012,0.8696,0.0755,-3.7576,
MEDICAROM GROUP SRL,2022,Transport_Logistica,0.4324,0.4297,0.8092,4.3447,5.8258,15.342,82.3754,2.6335,-0.4593,4.4475,
ATLAS CORPORATION S.R.L.,2022,Transport_Logistica,0.1368,0.1368,1.3179,-4.1455,-37.4038,-61.0924,192.1685,1.6333,-1.1376,-9.0008,
REGENCY TRADE COMPANY SRL,2022,Transport_Logistica,0.7772,0.701,0.9269,12.678,0.3026,0.8689,11.8848,2.8719,-0.2065,0.252,
URBAN SA,2022,Transport_Logistica,0.4717,0.4717,0.6104,1.5667,1.6502,2.6176,6.7187,1.5862,-0.3225,0.9962,
BLUE PLANET SERVICES S.A.,2022,Transport_Logistica,1.0454,0.6244,0.7311,2.9298,5.2824,14.5257,58.2102,2.7498,0.0332,4.5194,
HOTEL CAPITOL SA,2022,Transport_Logistica,7.2851,7.1442,0.0919,0.1012,43.2014,69.1639,76.1634,1.601,0.5776,178.2472,
INTERAGRO SA,2022,Transport_Logistica,0.9416,0.9416,0.7047,2.3859,7.0332,33.9842,115.0659,4.832,-0.0412,11.2739,
VICTORY EXECUTIVE SRL,2022,Transport_Logistica,14.2583,14.0417,0.0701,0.0754,37.303,87.142,93.7146,2.3361,0.9299,200.0,
S - PARK OFFICES SRL,2022,Transport_Logistica,2.6963,2.6475,0.2912,0.4109,25.385,26.4487,37.3167,1.0419,0.494,20.3583,
AGRO TRUST INTERNATIONAL SRL,2022,Transport_Logistica,0.1879,0.1619,0.8636,6.3331,0.6009,1.6877,12.3763,2.8089,-0.7014,0.5039,
RAPID INSTAL SRL,2022,Transport_Logistica,2.6303,2.6166,0.1771,0.2152,11.6267,25.0418,30.4312,2.1538,0.2887,32.5265,
ALEXCOR TRADING SRL,2022,Transport_Logistica,0.1799,0.1727,1.4634,-2.5288,-11.4197,-23.3585,40.363,2.0455,-1.2002,-3.1923,
EDI-SOFT ROMANIA SRL,2022,Transport_Logistica,2.9369,2.216,0.2207,0.2832,2.8657,3.7142,4.7658,1.2961,0.4274,4.4698,
BARAK DEVELOPMENT SRL,2022,Transport_Logistica,0.1176,0.0984,0.7612,3.187,24.9794,23.0554,96.5333,0.923,-0.6716,7.0547,
ESSENDI ROMANIA S.R.L.,2022,Transport_Logistica,4.2226,4.2058,0.0973,0.1078,23.9129,55.9478,61.9794,2.3396,0.3136,119.8251,
BIO ELECTRICA TRANSILVANIA S.R.L.,2022,Transport_Logistica,0.1444,0.1292,0.8562,5.9548,7.809,14.4489,100.4897,1.8503,-0.7326,4.2035,
GRUPUL REPARAŢII INDUSTRIALE ŞI MONTAJ EXCAVATOARE X S.R.L.,2022,Transport_Logistica,0.9587,0.9575,0.7779,3.5029,10.8871,22.2028,99.9766,2.0394,-0.0321,6.895,
HIDRO TOP CONSTRUCT SRL,2022,Transport_Logistica,1.133,1.0976,0.5188,1.0781,1.7747,6.0663,12.6065,3.4181,0.069,2.7798,
VALORIS CENTER SRL,2022,Transport_Logistica,2.7467,2.7467,0.3612,0.5897,5.9748,30.9389,50.5096,5.1783,0.6309,20.1346,
AFI PARK FLOREASCA S.R.L.,2022,Transport_Logistica,10.8289,10.7875,0.0853,0.0939,23.0573,74.2707,81.7406,3.2211,0.8384,200.0,
ROCA OBIECTE SANITARE SRL,2022,Transport_Logistica,1.1354,1.1354,0.8699,6.688,3.4882,11.2012,86.115,3.2111,0.1178,3.0601,
VITALIS CONSULTING SRL,2022,Transport_Logistica,2.3377,2.332,0.3797,0.6121,15.4354,61.918,99.8172,4.0114,0.5079,34.4076,
LEANDER SRL,2022,Transport_Logistica,0.7182,0.7156,0.6308,1.7085,2.1827,4.2947,11.6324,1.9676,-0.1778,1.7808,
DISCOVERY ROMANIA SRL,2022,Transport_Logistica,0.4151,0.4042,0.9291,13.0944,-6.6188,-13.9319,-196.362,2.1049,-0.5434,-2.527,
ALT ALECO GROUP SRL,2022,Transport_Logistica,1.3276,1.0842,0.426,1.3084,0.2847,0.4605,1.4145,1.6175,0.1396,0.3714,
ARNIA SOFTWARE SRL,2022,Transport_Logistica,0.1526,0.1526,6.5515,-1.1801,9.8731,55.0396,-9.9144,5.5747,-5.5515,1.9928,
EURO LACT PREST COM SRL,2022,Transport_Logistica,0.534,0.5287,0.8299,4.8789,3.3055,6.4555,37.9513,1.953,-0.3867,1.9253,
ATALIAN ROMANIA SRL,2022,Transport_Logistica,0.5267,0.4854,0.8982,8.8196,16.7336,35.2519,346.1598,2.1067,-0.4251,8.3878,
SPOT VISION ELECTRIC & LIGHTING SRL,2022,Transport_Logistica,1.2835,1.2093,0.3029,0.4346,7.7864,11.7044,16.791,1.5032,0.0859,8.8701,
DOW CHEMICAL ROMANIA SRL,2022,Transport_Logistica,1.5322,1.1302,0.3555,0.597,18.6683,42.5389,71.4229,2.2787,0.1892,25.0791,
KEBA AUTOMATION SRL,2022,Transport_Logistica,0.4354,0.4351,0.7378,2.8145,13.7154,19.8833,75.844,1.4497,-0.4166,6.3334,
DUAL GENERAL CONSTRUCT SRL,2022,Transport_Logistica,1.9993,1.9993,0.5,1.0,4.4194,11.8309,23.6622,2.677,0.4997,5.4391,
OPERATIONAL AUTOLEASING SRL,2022,Transport_Logistica,0.5147,0.4354,0.5863,1.4172,-11.6026,-14.5794,-35.2413,1.2566,-0.2846,-4.9734,
PHARMAPLUS SRL,2022,Transport_Logistica,1.7277,1.7277,0.4353,0.7708,13.0071,56.452,99.9648,4.3401,0.3167,30.9033,
EURO EST GROUP SRL,2022,Transport_Logistica,1.6037,1.5728,0.2437,0.3222,-10.3756,-29.1172,-38.4985,2.8063,0.1471,-19.0991,
FORESTBROD SRL,2022,Transport_Logistica,0.7347,0.7347,0.6273,1.6828,1.5481,3.8035,10.2041,2.4568,-0.1664,1.3863,
AKTIS SRL,2022,Transport_Logistica,0.5545,0.5545,0.9188,11.3094,0.841,1.8101,22.2817,2.1523,-0.4093,0.4691,
KOL DRAG SRL,2022,Transport_Logistica,12.4164,10.5722,0.0269,0.0305,45.2187,18.6737,21.1398,0.413,0.3072,152.8033,
AC MOBILE SRL,2022,Transport_Logistica,2.3174,1.1756,0.3943,0.6509,6.5682,14.0005,23.1129,2.1316,0.5194,8.1454,
DORNA MEDICAL SRL,2022,Transport_Logistica,0.0746,0.0705,0.943,16.5342,-7.8833,-11.3422,-198.8756,1.4388,-0.8726,-2.4056,
VALEXIN SRL,2022,Transport_Logistica,0.1094,0.1094,0.8642,6.6131,5.1058,6.6641,50.9949,1.3052,-0.7697,1.8203,
TESANO SRL,2022,Transport_Logistica,0.6968,0.669,0.5856,1.4134,6.6301,11.5701,27.9234,1.7451,-0.1776,4.5213,
ALTFEL SRL,2022,Transport_Logistica,0.7232,0.7232,0.7468,2.9502,11.9358,25.1581,99.3792,2.1078,-0.2068,7.3017,
PROLISOK SRL,2022,Transport_Logistica,0.2706,0.2434,0.778,4.4023,1.7107,1.4544,8.2297,0.8502,-0.5675,0.5314,
TRANSPORT PUBLIC LOCAL SA,2022,Transport_Logistica,2.5176,2.5176,0.3972,0.6589,40.3451,59.5812,98.8419,1.4768,0.6028,32.232,
GICONE SRL,2022,Transport_Logistica,0.416,0.416,0.9861,70.8528,0.2041,0.5475,39.3372,2.6825,-0.5758,0.5227,
DENIS SHOES SRL,2022,Transport_Logistica,0.7646,0.7646,1.195,-6.1283,6.1549,21.2611,-109.0323,3.4543,-0.2813,3.5662,
LACTO-BOROAIA SRL,2022,Transport_Logistica,0.008,0.0072,0.9894,93.4623,1.3042,2.2447,212.0351,1.7211,-0.9815,0.5402,
OCOLUL SILVIC SILVA-BUCOVINA SRL,2022,Transport_Logistica,1.9286,1.9156,0.2663,0.363,0.5497,0.6484,0.8838,1.1796,0.2473,0.8165,
DELUXE THERMO SRL,2022,Transport_Logistica,6.3212,5.8215,0.1197,0.136,15.026,40.2143,45.6829,2.6763,0.637,80.6986,
IULIUS MALL SUCEAVA SRL,2022,Transport_Logistica,5.4792,4.9253,0.1303,0.1499,0.1274,0.0741,0.0852,0.5815,0.5838,0.2787,
GAMAR CONSTRUCT SRL,2022,Transport_Logistica,0.8667,0.8284,0.6542,1.892,11.5055,34.5353,99.8778,3.0016,-0.0872,11.4605,
PAP TRANS SRL,2022,Transport_Logistica,1.0845,1.0845,0.552,1.2319,7.614,13.1441,29.3365,1.7263,0.0466,5.3761,
EXPRESS EUROSCAN SRL,2022,Transport_Logistica,1.2104,1.2104,0.7157,2.5171,11.1899,28.4118,99.9269,2.539,0.1506,9.6392,
ARAISA GROUP SRL,2022,Transport_Logistica,0.9656,0.9313,1.0258,-39.8249,-2.2519,-3.6281,140.8589,1.6111,-0.0353,-0.3932,
LIDER SERVICII SRL,2022,Transport_Logistica,0.5146,0.5134,0.9294,13.1549,1.7473,7.0494,99.7829,4.0345,-0.4512,2.0594,
