company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
FARMACIA ACSADEMIA SRL,2023,Sanatate_Farma,0.7455,0.7455,1.2369,-5.2205,-3.5228,-23.694,100.0,6.7259,-0.3149,-2.743,
AMWAY ROMANIA MARKETING SRL,2023,Sanatate_Farma,0.1522,0.1522,0.6512,2.9507,13.6876,15.0144,68.0283,1.0969,-0.5521,4.9587,
RINGIER ROMANIA SRL,2023,Sanatate_Farma,1.4578,1.4488,0.3085,0.446,12.744,28.0176,40.5144,2.1985,0.1412,20.7872,
RARTEL SA,2023,Sanatate_Farma,10.9798,10.9798,0.0848,0.0926,17.4575,4.5116,4.9293,0.2584,0.8458,13.7752,
BEST PRINT SERVICES S.A.,2023,Sanatate_Farma,2.8294,2.7778,0.0497,0.0523,7.4454,6.4538,6.791,0.8668,0.0908,29.4985,
SERVICE FAUR SRL,2023,Sanatate_Farma,0.798,0.798,0.3838,0.6228,47.2493,33.6548,54.6138,0.7123,-0.0775,17.9118,
PROENERG SA,2023,Sanatate_Farma,1.2818,1.2818,0.2191,0.2806,12.4932,37.5687,48.1101,3.0071,0.0617,40.8237,
PROVISION SOFTWARE DIVISION SRL,2023,Sanatate_Farma,8.1448,6.7513,0.1174,0.133,34.8447,87.9147,99.6038,2.523,0.8385,154.1229,
PRINTEC GROUP ROMANIA SRL,2023,Sanatate_Farma,3.7725,3.5823,0.0569,0.1038,1.1433,0.4729,0.8628,0.4137,0.1578,2.4487,
CASITO TRANSIMPEX SRL,2023,Sanatate_Farma,2.4735,1.7554,0.3103,0.4611,4.7847,3.8094,5.6613,0.7962,0.4572,2.878,
RAFI MEDICAL S.R.L.,2023,Sanatate_Farma,1.4887,1.0115,0.1988,0.2766,8.8992,11.7962,16.4108,1.3255,0.0972,13.5224,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU TEXTILE SI PIELARIE - INCDTP BUCURESTI,2023,Sanatate_Farma,1.6183,1.2035,0.5748,3.0221,0.1974,0.3516,1.8484,1.7811,0.3554,0.2807,
TEO TRANS CONSULTING SRL,2023,Sanatate_Farma,0.4231,0.3915,0.7265,2.6566,7.1423,15.8481,57.9506,2.2189,-0.4191,5.0751,
SPEED TRANSFER SRL,2023,Sanatate_Farma,5.0724,5.0724,0.1457,0.2975,67.1201,35.3547,72.1996,0.5267,0.5934,57.7747,
SOCIETATE DEZVOLTARE COMERCIAL SUDULUI (SDCS) SRL,2023,Sanatate_Farma,0.1684,0.1566,0.6312,1.7113,2.6976,2.6202,7.1043,0.9713,-0.5249,0.9828,
VIATRIX STAR 2004 SRL,2023,Sanatate_Farma,0.5408,0.5408,0.2999,0.4284,9.1958,19.1284,27.3233,2.0801,-0.1377,15.7975,
MERIDIAN VEST SRL,2023,Sanatate_Farma,11.1408,10.9408,0.0796,0.0865,32.8373,32.3214,35.1184,0.9843,0.8077,83.6762,
TECHNO ENGINEERING & ASSOCIATES SRL,2023,Sanatate_Farma,16.7732,16.7732,0.0401,0.0418,47.7676,38.532,40.1421,0.8067,0.6326,196.1601,
HERCESA IMOBILIARA SRL,2023,Sanatate_Farma,0.191,0.1593,0.7161,7.1429,-13.777,-5.1072,-50.9445,0.3707,-0.5793,-1.4264,
CONSTAR GRUP SRL,2023,Sanatate_Farma,0.3812,0.3812,0.8648,6.3978,9.3454,13.0382,96.4533,1.3951,-0.5352,3.5895,
FMCG MARKETING & DISTRIBUTIE SRL,2023,Sanatate_Farma,0.4154,0.1908,0.7609,3.1832,7.6096,22.075,92.344,2.901,-0.4448,6.6519,
McCANN PROFESIONAL COMMUNICATION SRL,2023,Sanatate_Farma,0.7151,0.5578,0.5834,1.4006,3.049,2.6663,6.4007,0.8745,-0.1662,1.0306,
AC&CA CONSULTING SERVICES SRL,2023,Sanatate_Farma,1.7819,1.7819,0.1136,0.1282,28.5139,23.571,26.5929,0.8267,0.0888,43.0568,
RTh ProConstruct SRL,2023,Sanatate_Farma,10.886,10.886,0.0919,0.1012,42.5774,87.1277,95.9409,2.0463,0.9081,200.0,
VOXILITY SRL,2023,Sanatate_Farma,1.5546,1.3689,0.3707,0.6382,14.1032,18.688,32.1759,1.3251,0.2056,10.3547,
IFN - BETA MANAGEMENT SRL,2023,Sanatate_Farma,0.8996,0.8991,0.4257,0.7412,23.1042,57.4691,100.0627,2.4874,-0.0427,32.8722,
TRIPONT INVEST SRL,2023,Sanatate_Farma,1.6624,1.6624,0.1852,0.2274,26.541,62.3072,76.473,2.3476,0.1227,70.5792,
FLORIAN TOP COMERCIAL SRL,2023,Sanatate_Farma,0.6435,0.6435,0.3296,0.4916,32.1905,32.4211,48.3604,1.0072,-0.1175,22.7645,
CLIMATRONIC B.M.S. SRL,2023,Sanatate_Farma,0.5638,0.4085,0.6514,1.912,-7.5674,-22.3271,-65.5366,2.9504,-0.2841,-6.8555,
D&M PERFECT REAL ESTATE SA,2023,Sanatate_Farma,0.2455,0.2379,0.7643,3.2434,19.9184,13.0802,55.5052,0.6567,-0.5767,3.6122,
BIROU DE ARHITECTURA RACOVIŢAN S.R.L.,2023,Sanatate_Farma,2.6054,1.8172,0.2577,0.3472,4.2424,3.3908,4.5682,0.7993,0.4138,2.6313,
SPECTRUM BRANDS ROMANIA SRL,2023,Sanatate_Farma,0.9758,0.9758,0.4999,0.9996,48.4755,49.9665,99.9122,1.0308,-0.0121,20.4032,
DOCENTRIS S.A.,2023,Sanatate_Farma,6.9179,6.9152,0.1443,0.1687,83.9385,82.3849,96.281,0.9815,0.8541,135.9072,
FRAME FILM SRL,2023,Sanatate_Farma,0.0856,0.0686,0.4839,0.9376,35.7792,37.1855,72.0501,1.0393,-0.4425,16.789,
IT DIRECT SRL,2023,Sanatate_Farma,1.0619,1.0619,0.3814,0.6166,1.1402,1.4005,2.2641,1.2284,0.0236,0.8767,
Restaurante Trattoria IL Calcio SRL,2023,Sanatate_Farma,0.5494,0.5266,0.4567,0.9716,6.8423,13.363,28.4299,1.953,-0.2058,6.9827,
ROBERTA PLANET M SRL,2023,Sanatate_Farma,1.7118,1.4938,0.2346,0.3064,24.9184,31.6137,41.3017,1.2687,0.167,28.0634,
MAISON MEX SRL,2023,Sanatate_Farma,0.9572,0.9357,0.3883,0.6347,21.4325,6.9388,11.3427,0.3238,-0.0166,4.2551,
X-WAY INFRASTRUCTURE S.R.L.,2023,Sanatate_Farma,2.7474,2.7474,0.2624,0.3558,15.1076,49.17,66.6667,3.2547,0.4586,39.951,
BOC REAL PROPERTY SRL,2023,Sanatate_Farma,1.7439,1.2133,0.4062,0.6862,20.8564,13.9049,23.4907,0.6667,0.3022,7.2378,
PANDORA JEWELRY ROMANIA SRL,2023,Sanatate_Farma,18.8643,18.6787,0.053,0.056,71.7017,78.0293,82.3972,1.0882,0.947,200.0,
RAVPLAST SRL,2023,Sanatate_Farma,4.4256,4.2933,0.2075,0.2618,13.2496,43.9362,55.4391,3.316,0.7108,50.0748,
STALEX LOGISTIC FMCG S.R.L.,2023,Sanatate_Farma,13.5321,8.1225,0.0739,0.0798,48.9491,92.567,99.9534,1.8911,0.9261,200.0,
ESKY TRAVEL SEARCH SRL,2023,Sanatate_Farma,2.6586,2.1728,0.2183,0.2793,66.1747,71.828,91.8884,1.0854,0.3621,66.7972,
UZINA ROMINEX SRL,2023,Sanatate_Farma,0.3526,0.2943,0.4815,0.9285,9.951,32.0976,61.8997,3.2256,-0.3117,14.6734,
GAMES ROVOMATIC CLUB SRL,2023,Sanatate_Farma,16.9817,16.9817,0.0435,0.0455,32.1747,90.1622,94.2612,2.8023,0.695,200.0,
BOMBONIERA SRL,2023,Sanatate_Farma,0.0811,0.0811,0.8389,5.2091,29.0075,11.7205,72.7736,0.4041,-0.7709,2.8906,
CREATIV TOOLS SRL,2023,Sanatate_Farma,22.7655,22.7655,0.0403,0.0419,55.817,82.6335,86.0993,1.4804,0.8761,200.0,
APSISWARE SRL,2023,Sanatate_Farma,0.4601,0.4465,0.7048,2.388,11.7562,13.3983,45.3933,1.1397,-0.3805,4.5145,
1&1 INTERNET DEVELOPMENT SRL,2023,Sanatate_Farma,1.2926,1.2125,0.387,0.6312,46.6944,60.9613,99.4402,1.3055,0.1132,38.0444,
LUDOTERM SRL,2023,Sanatate_Farma,7.0673,7.0673,0.1415,0.1648,45.8838,85.6847,99.807,1.8674,0.8585,123.7514,
SANAMED HOSPITAL SRL,2023,Sanatate_Farma,1.1962,1.1704,0.4013,0.6702,9.9412,21.2656,35.5186,2.1391,0.0787,12.3101,
ANSAMBLE CATERING & SERVICES SRL,2023,Sanatate_Farma,0.1185,0.1105,8.4073,-1.135,4.351,16.4267,-2.2176,3.7754,-7.4111,0.3908,
GAMMA VET IMPEX SRL,2023,Sanatate_Farma,0.2703,0.2703,0.8802,7.3479,3.6757,12.3876,103.4101,3.3701,-0.6423,3.581,
BRISTOL-MYERS SQUIBB MARKETING SERVICES SRL,2023,Sanatate_Farma,1.5889,1.5889,0.6294,1.6982,64.6749,33.3436,89.9673,0.5156,0.3706,10.937,
UNGER STEEL BUILDINGS SRL,2023,Sanatate_Farma,7.4373,7.3048,0.0367,0.0381,-8.9396,-2.1247,-2.2056,0.2377,0.2361,-11.5857,
FONDUL ROMÂN DE CONTRAGARANTARE SA,2023,Sanatate_Farma,2.2739,2.0605,0.2387,0.3136,41.1356,55.4899,72.8923,1.349,0.3041,53.5393,
RAGT SEMINTE SRL,2023,Sanatate_Farma,9.4438,1.8019,0.1059,0.1184,2.7389,6.3048,7.0514,2.3019,0.8941,16.256,
ANIMA SPECIALITY MEDICAL SERVICES SRL,2023,Sanatate_Farma,0.9367,0.7268,0.9006,9.0557,0.2635,0.1373,1.3807,0.521,-0.057,0.1137,
GLOBAL RECORDS SRL,2023,Sanatate_Farma,2.1136,1.7276,0.2489,0.4567,19.5017,38.3082,70.2773,1.9644,0.2772,35.6376,
BRUMATAX SRL,2023,Sanatate_Farma,3.0891,2.9967,0.242,0.3192,7.1308,12.6622,16.7042,1.7757,0.5055,11.4861,
ATLAS TRADE DISTRIBUTION GROUP SRL,2023,Sanatate_Farma,4.7053,4.7053,0.0968,0.1072,18.193,5.0749,5.6188,0.2789,0.3587,13.0299,
UNIVERSAL ONLINE PROMOTION SRL,2023,Sanatate_Farma,0.6871,0.6617,1.1223,-9.1783,-2.1086,-34.5763,282.7757,16.3977,-0.3511,-3.2302,
2PERFORMANT NETWORK S.A.,2023,Transport_Logistica,1.3367,1.2249,0.3134,6.9086,12.1462,0.2523,5.5613,0.0208,0.1055,0.1887,
PRESTARI SERVICII MARCO SRL,2023,Transport_Logistica,1.2142,0.6284,0.7281,2.6772,0.1783,0.1708,0.6279,0.958,0.1559,0.0539,
VINEXPORT TRADE-MARK SA,2023,Transport_Logistica,0.8788,0.8739,0.6143,1.5929,8.4799,20.2399,52.481,2.3868,-0.0745,7.6918,
COMPANIA DE UTILITATI PUBLICE SA,2023,Transport_Logistica,1.7348,1.6517,0.4746,0.9035,11.4372,41.7889,79.5431,3.6538,0.3488,20.3313,
VEF SA,2023,Transport_Logistica,0.171,0.171,0.5221,1.0926,-31.5644,-27.1589,-56.8338,0.8604,-0.4328,-10.1137,
REMAT VRANCEA S.R.L.,2023,Transport_Logistica,1.433,1.4241,0.6031,1.659,1.7293,7.5111,20.6616,4.3435,0.2611,3.0281,
ZANFIR SNC,2023,Transport_Logistica,1.1157,1.1157,0.7954,3.887,48.921,11.0051,53.7818,0.225,0.092,3.2944,
BECIUL DOMNESC S.A.,2023,Transport_Logistica,2.2465,1.8358,0.3263,0.5213,35.912,18.308,29.2451,0.5098,0.4068,11.5355,
SIBAREX SA,2023,Transport_Logistica,0.7936,0.609,0.927,12.6948,0.1908,0.7772,10.6433,4.0723,-0.1914,0.2178,
CONTERRA SA,2023,Transport_Logistica,0.7263,0.7235,0.6952,2.2808,5.4017,8.6512,28.3833,1.6016,-0.1903,3.0013,
ELECTRIC SRL,2023,Transport_Logistica,0.1552,0.11,0.9076,9.8425,-1.499,-3.2409,-35.1477,2.162,-0.7667,-0.7142,
ILGO S.R.L.,2023,Transport_Logistica,0.0427,0.0427,0.8,6.8391,13.4125,12.9347,110.5748,0.9644,-0.7658,3.5021,
RIKORA FLM SRL,2023,Transport_Logistica,1.4403,1.4401,0.2575,0.3467,6.9926,10.2643,13.823,1.4679,0.1133,9.3655,
INCOM-VRANCO SA,2023,Transport_Logistica,0.6011,0.5867,1.6637,-2.5067,55.9466,15.6232,-23.5392,0.2793,-0.6637,2.2359,
RETRO COMPROD SRL,2023,Transport_Logistica,4.5425,4.5062,0.1964,0.2556,6.219,11.4315,14.877,1.8382,0.6957,14.0916,
GRIFON SEREX SRL,2023,Transport_Logistica,3.8573,3.8573,0.2028,0.2544,26.1424,9.2036,11.5452,0.3521,0.5795,9.6775,
ROSCA-CONF SRL,2023,Transport_Logistica,0.4566,0.1138,0.7267,34.0719,1.63,0.9316,43.6807,0.5715,-0.3948,0.3076,
AURORA COM SRL,2023,Transport_Logistica,1.4996,1.4062,0.3142,0.4581,1.5369,3.7002,5.3953,2.4076,0.157,3.1663,
SORSTE SA,2023,Transport_Logistica,0.8792,0.2342,0.7106,2.4565,2.706,2.1719,7.5078,0.8026,-0.0859,0.7165,
BALCANIC PROD SRL,2023,Transport_Logistica,1.2112,1.2053,0.4535,0.8298,4.0206,4.6142,8.4432,1.1476,0.0958,2.3808,
ENET SA,2023,Transport_Logistica,70.4391,70.4391,0.0111,0.0112,-1.0894,-0.2875,-0.2908,0.2639,0.77,-5.1859,
V & G OIL 2002 SRL,2023,Transport_Logistica,0.2656,0.263,0.7527,3.0442,5.7965,9.3813,37.9403,1.6184,-0.5528,2.9888,
TRANSPORT PUBLIC SA,2023,Transport_Logistica,0.1187,0.1187,0.1789,0.2179,2.4389,4.4344,5.4004,1.8182,-0.1577,6.991,
IPROMET SRL,2023,Transport_Logistica,0.3126,0.31,0.7513,3.043,1.6335,2.0249,8.202,1.2396,-0.5164,0.6813,
PROGRES DISTRIBUTIE SRL,2023,Transport_Logistica,2.7854,2.7003,0.2335,0.3046,4.6658,16.2114,21.1502,3.4745,0.4169,16.1618,
VINEXPORT SA,2023,Transport_Logistica,1.1911,1.1911,0.8396,5.2327,3.8062,13.7814,85.8956,3.6207,0.1604,4.1456,
METALE INTERNATIONAL SRL,2023,Transport_Logistica,0.6044,0.5487,0.8365,10.5504,0.2051,0.7044,8.8837,3.4344,-0.3309,0.2451,
DEEP SERV 2000 SRL,2023,Transport_Logistica,0.4232,0.3903,0.504,1.0162,6.6404,7.7666,15.6591,1.1696,-0.2907,3.5374,
SPEIDEL ROMANIA SRL,2023,Transport_Logistica,0.9737,0.5385,0.5691,1.3962,-32.9167,-24.5809,-60.3022,0.7468,-0.015,-8.6382,
SYNEOS HEALTH ROMANIA S.R.L.,2023,Transport_Logistica,1.4027,1.4027,0.7129,2.4835,2.6047,23.1327,80.5825,8.8813,0.2871,7.7248,
ROM RAIL TRANSPORT SRL,2023,Transport_Logistica,1.8916,1.339,0.3075,0.444,1.7742,8.5217,12.305,4.8032,0.2741,6.3879,
BIO - TECHNIC ROMANIA SRL,2023,Transport_Logistica,2.1158,2.1153,0.4713,1.0122,8.4249,44.7094,96.0184,5.3068,0.5259,22.6563,
HBO ROMANIA SRL,2023,Transport_Logistica,0.075,0.075,0.9252,12.37,10.5737,2.1771,29.1074,0.2059,-0.8558,0.5603,
RER Ecologic Service Bucuresti REBU SA,2023,Transport_Logistica,2.2109,2.2109,0.4523,0.8258,2.664,8.4447,15.4183,3.1699,0.5477,4.7794,
RPG SECURITY CENTER SRL,2023,Transport_Logistica,0.3553,0.3523,1.492,-3.0325,-5.1211,-18.5616,37.7265,3.6245,-0.9618,-2.0023,
A.G.F. CEREAL RUMENA SRL,2023,Transport_Logistica,0.9912,0.9912,0.3891,0.6369,36.9831,60.7294,99.4108,1.6421,-0.0034,32.0589,
STIFT LUX DESIGN SRL,2023,Transport_Logistica,0.8583,0.8123,0.6879,2.2039,3.1301,2.9805,9.549,0.9522,-0.0975,1.4743,
SLAVIA PHARM SRL,2023,Transport_Logistica,4.2852,4.1917,0.1573,0.1866,13.2615,39.3435,46.6866,2.9667,0.5167,53.8014,
SES SERVICES ROMÂNIA S.R.L.,2023,Transport_Logistica,3.2807,3.2807,0.2749,0.3792,1.2437,7.0594,9.7361,5.6763,0.627,6.1585,
GENERAL M.P.M.IMPEX SRL,2023,Transport_Logistica,15.119,14.9101,0.0444,0.0465,11.438,7.6501,8.0058,0.6688,0.6272,39.1947,
MADCOM D.L.S. IMPEX SRL,2023,Transport_Logistica,4.6199,4.6199,0.2165,0.2762,20.277,78.0562,99.6191,3.8495,0.7835,81.7335,
CRIDA PHARM SRL,2023,Transport_Logistica,0.9294,0.9237,0.4865,0.9475,10.729,25.288,49.248,2.357,-0.0344,11.9778,
A.M.S. 2000 TRADING IMPEX SRL,2023,Transport_Logistica,3.3616,3.3616,0.2975,0.4234,25.2751,47.5817,67.7295,1.8825,0.7025,33.2612,
E.G.M.S.ELECTRO MONTAJ SI SERVICE SRL,2023,Transport_Logistica,1.5677,1.5677,0.6379,1.7615,18.4107,35.9865,99.3762,1.9547,0.3621,13.3758,
MEDICAL ORTOVIT SRL,2023,Transport_Logistica,7.4099,7.4099,0.135,0.156,39.1011,86.2827,99.7435,2.2067,0.865,131.1409,
TERMOPORT SRL,2023,Transport_Logistica,0.0815,0.0815,1.0354,-29.2148,4.5438,0.2063,-5.8221,0.0454,-0.9511,0.1346,
CRESCENDO INTERNATIONAL SRL,2023,Transport_Logistica,0.2201,0.2021,0.6255,1.6702,3.3992,7.2295,19.3044,2.1268,-0.4878,2.7439,
LOHUIS ROMANIA IMPEX SRL,2023,Transport_Logistica,0.2728,0.2728,2.9931,-1.5017,18.9792,51.2023,-25.69,2.6978,-2.1765,4.073,
CBRE REAL ESTATE CONSULTANCY SRL,2023,Transport_Logistica,3.104,3.0604,0.1815,0.2267,32.1043,33.5099,41.8524,1.0438,0.382,38.0663,
BTL ROMANIA APARATURA MEDICALA SRL,2023,Transport_Logistica,1.1535,1.1042,0.2143,0.2761,43.089,19.7957,25.503,0.4594,0.0329,21.4898,
ROFERSPED SA,2023,Transport_Logistica,0.284,0.2829,0.9006,9.059,4.8111,8.805,88.5694,1.8301,-0.6448,2.3712,
DOSCO S.R.L.,2023,Transport_Logistica,0.4812,0.4628,1.6472,-2.5452,18.6384,31.9143,-49.3136,1.7123,-0.8546,3.875,
CIVIS - PAZA SRL,2023,Transport_Logistica,21.8961,21.8961,0.0312,0.0322,13.6496,16.0617,16.5788,1.1767,0.6518,110.7662,
TECSA BUSINESS SRL,2023,Transport_Logistica,3.3656,3.3656,0.2971,0.4227,37.3591,88.2777,125.5954,2.363,0.7029,61.0118,
ITALIAN-ROMANIAN INDUSTRIAL DEVELOPMENT ENTERPRISE - IRIDE SA,2023,Transport_Logistica,1.558,0.3532,0.6418,1.792,31.2507,11.7242,32.7343,0.3752,0.3582,3.8639,
CLARKE ENERGY ROMANIA S.A.,2023,Transport_Logistica,0.8034,0.8034,0.8847,7.6748,0.9999,1.508,13.082,1.5083,-0.1739,0.4093,
EVERYMATRIX SRL,2023,Transport_Logistica,1.5265,1.4628,0.3455,0.5374,16.7896,34.346,53.4264,2.0457,0.1819,22.634,
IDEAL INVEST CONSTRUCT SRL,2023,Transport_Logistica,0.7778,0.7778,0.7548,3.0786,1.5932,6.1873,25.2354,3.8836,-0.1677,2.5283,
NIKO GROUP COM SRL,2023,Transport_Logistica,0.6969,0.6742,0.7419,2.875,0.8199,1.7788,6.8929,2.1696,-0.2249,0.663,
CASH & CANDY SRL,2023,Transport_Logistica,1.4824,1.4824,0.6534,1.8877,6.9498,17.628,50.9284,2.5365,0.3152,6.2477,
MIADI PRODUCTION SRL,2023,Transport_Logistica,1.4403,1.4204,0.374,0.5986,10.8066,19.4086,31.0656,1.796,0.1647,11.9004,
EURO ZONE COM SRL,2023,Transport_Logistica,1.7783,1.7783,0.5612,1.279,6.5525,36.2902,82.707,5.5384,0.4368,14.6368,
AQUA QUEEN SRL,2023,Transport_Logistica,1.6365,1.635,0.4299,0.7542,-8.6307,-25.8925,-45.4214,3.0001,0.2737,-12.0445,
TRIDENT SERVICII SI MENTENANTA S.A.,2023,Transport_Logistica,1.1785,1.0561,0.5177,1.0734,5.9657,8.3163,17.2427,1.394,0.0924,3.8181,
ZTE ROMANIA SRL,2023,Transport_Logistica,2.8228,2.8228,0.3538,0.5474,4.9437,15.3928,23.819,3.1136,0.6448,10.0761,
NEFROMED DIALYSIS CENTERS SRL,2023,Transport_Logistica,0.3122,0.2742,0.6228,1.6508,-4.8951,-3.0145,-7.991,0.6158,-0.4283,-0.9681,
PEERAJ BRANDS INTERNATIONAL SRL,2023,Transport_Logistica,1.0087,0.9823,0.3534,0.5464,15.0704,10.5281,16.281,0.6986,0.0031,8.1827,
RECORDATI ROMÂNIA SRL,2023,Transport_Logistica,0.7792,0.777,0.8437,5.398,2.2157,5.5287,35.3729,2.4952,-0.1863,1.5219,
INGENIO SOFTWARE SA,2023,Transport_Logistica,1.6844,0.6469,0.4699,0.8863,36.4677,20.0244,37.7724,0.5491,0.3216,8.7826,
VOLA.RO SRL,2023,Transport_Logistica,2.7869,2.7869,0.3134,0.4565,0.4893,1.528,2.2255,3.1226,0.5601,0.7305,
PPC-PUBLIC POWER CORPORATION ROMANIA S.A.,2023,Transport_Logistica,0.3341,0.3336,0.7518,3.0287,1.6822,1.5992,6.4424,0.9506,-0.5006,0.6236,
TRASER GOLD SRL,2023,Transport_Logistica,1.6781,0.5973,0.4619,0.8585,7.0404,17.5692,32.6522,2.4955,0.3132,8.4974,
CROSSPOINT FINANCE SRL,2023,Transport_Logistica,1.448,1.4466,0.6429,1.8003,-4.8488,-5.5615,-15.5739,1.147,0.288,-1.6569,
LEMON INTERIOR DESIGN SRL,2023,Transport_Logistica,0.0455,0.0134,0.9242,12.1871,2.7186,5.0574,66.6919,1.8603,-0.8821,1.31,
BLUEPOINT CONSULTING SRL,2023,Transport_Logistica,0.6366,0.6344,0.5445,1.1953,7.4433,10.9692,24.0803,1.4737,-0.1979,4.711,
S&L TRUST CONSTRUCT SRL,2023,Transport_Logistica,1.2987,1.236,0.4092,0.6926,4.4402,8.1235,13.7501,1.8295,0.1222,4.9263,
FAR EST WINDOWS SRL,2023,Transport_Logistica,1.2827,1.2827,0.548,1.2122,0.7428,2.0728,4.5856,2.7907,0.1549,1.0442,
AUTOGAS IMPEX SRL,2023,Transport_Logistica,1.1693,1.1194,0.2111,0.2675,10.997,18.519,23.4732,1.684,0.0357,20.144,
RADACINI MOTORS SRL,2023,Transport_Logistica,1.9181,1.9181,0.5113,1.0464,31.138,22.8019,46.6607,0.7323,0.4694,10.6143,
PharmaLife MED SRL,2023,Transport_Logistica,2.4914,2.3929,0.3277,0.4874,18.7645,22.3177,33.1954,1.1894,0.4887,14.3556,
NITRO NOBEL GROUP SRL,2023,Transport_Logistica,1.0742,0.8238,0.5077,1.0312,4.0094,7.5905,15.418,1.8932,0.0377,3.5098,
GRUP EDITORIAL LITERA SRL,2023,Transport_Logistica,0.7251,0.7251,0.4712,0.8912,1.3999,3.326,6.2901,2.3759,-0.1295,1.6805,
OPTAROS SRL,2023,Transport_Logistica,0.0858,0.0858,1.4549,-3.1982,-13.7266,-7.5279,16.548,0.5484,-1.3302,-0.9594,
MERIDIAN ENTERPRISE LEASING SRL,2023,Transport_Logistica,1.3209,1.3122,0.411,0.6985,26.8959,57.959,98.5045,2.1549,0.1319,31.9966,
SPORT GURU S.A.,2023,Transport_Logistica,1.0655,1.0644,0.5934,1.4599,6.938,19.6952,48.4568,2.8387,0.0389,7.4684,
MARTIFER ROMANIA SRL,2023,Transport_Logistica,0.614,0.5021,0.4601,0.8522,9.7463,8.034,14.8806,0.8243,-0.1776,3.6345,
SIND TOUR TRADING SRL,2023,Transport_Logistica,1.0077,1.0072,0.6442,1.8108,-5.0921,-14.1184,-39.6841,2.7726,0.005,-4.383,
INTERCONT DUAL CONSTRUCT SRL,2023,Transport_Logistica,0.5225,0.5139,0.9451,17.2115,2.472,4.3567,79.3414,1.7624,-0.4513,1.0934,
ND MEDHEALTH SRL,2023,Transport_Logistica,2.9123,2.9123,0.3356,0.5072,12.9125,51.4235,77.7091,3.9824,0.6419,36.131,
OTI GENERAL TRADING SRL,2023,Transport_Logistica,2.2488,2.0349,0.2529,0.3385,19.0499,26.0267,34.8376,1.3662,0.3158,23.3294,
ENERGY GAS PROVIDER SRL,2023,Transport_Logistica,1.6799,1.6799,0.3735,0.5962,4.6404,7.4418,11.8785,1.6037,0.254,4.8481,
"INSTITUTUL NAŢIONAL DE CERCETARE-DEZVOLTARE ÎN CONSTRUCŢII, URBANISM ŞI DEZVOLTARE TERITORIALĂ DURABILĂ ""URBAN-INCERC""",2023,Transport_Logistica,1.2791,1.2791,0.5392,1.1703,31.5432,46.0035,99.8417,1.4584,0.1505,20.3138,
COMMODITY TRUST AG SRL,2023,Transport_Logistica,1.1977,1.1976,0.7223,2.601,0.4013,0.8988,3.2365,2.2398,0.1428,0.2824,
BREDENT MEDICAL ROMANIA SRL,2023,Transport_Logistica,1.3192,1.2944,0.7367,2.7973,8.3882,9.9044,37.6098,1.1807,0.2352,3.0181,
MOBIUP DISTRIBUTION SRL,2023,Transport_Logistica,1.0203,1.0203,0.6997,2.3881,18.777,25.5458,87.1847,1.3605,0.0142,8.7268,
TPF INGINERIE S.R.L.,2023,Transport_Logistica,0.3934,0.3934,0.6737,2.0647,14.277,20.4665,62.7226,1.4335,-0.4087,6.59,
ANTISEL RO SRL,2023,Transport_Logistica,1.1232,1.0911,0.4858,0.9449,5.6921,9.0057,17.5151,1.5821,0.0599,4.1824,
SMART ID DYNAMICS SA,2023,Transport_Logistica,1.1502,1.1501,0.5151,1.0622,52.8756,20.1634,41.5806,0.3813,0.0774,9.338,
EROGLU ROMANIA SRL,2023,Transport_Logistica,0.3377,0.3259,0.58,1.3812,21.3645,17.6006,41.9111,0.8238,-0.3842,6.9551,
RADICAL INSTAL SOLUTIONS SRL,2023,Transport_Logistica,2.2103,2.1922,0.215,0.2755,40.9352,40.5385,51.9545,0.9903,0.2602,43.6222,
ITALOTEHNICA T&D IMPEX SRL,2023,Transport_Logistica,0.8148,0.7396,0.746,2.9366,6.6143,19.5222,76.8516,2.9515,-0.1382,6.1509,
FUTURA LENJERIE 2010 SRL,2023,Transport_Logistica,0.4574,0.3421,0.6919,2.2457,4.0062,4.7944,15.5614,1.1968,-0.3754,1.6735,
GB LOGISTICS SRL,2023,Transport_Logistica,5.865,5.865,0.1705,0.2056,27.3045,82.3633,99.2932,3.0165,0.8295,100.4218,
OCSA CONSTRUCTII SI INFRASTRUCTURA SRL,2023,Transport_Logistica,0.7481,0.7481,1.2601,-3.9507,-1.5877,-8.2356,25.8205,5.1871,-0.3175,-1.3071,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU BIORESURSE ALIMENTARE - IBA BUCURESTI,2023,Transport_Logistica,8.0971,8.0971,0.1123,0.1265,22.708,35.2227,39.6799,1.5511,0.7972,67.0742,
KRALEX FOOD SOLUTIONS TECHNOLOGY S.R.L.,2023,Transport_Logistica,1.2342,1.2342,0.769,3.3299,5.4189,21.8889,94.7763,4.0393,0.1801,6.7536,
GELADI SRL,2023,Transport_Logistica,1.3867,1.273,0.676,2.0864,25.3198,12.0961,37.3333,0.4777,0.2614,3.7205,
CONSINTERFIN SRL,2023,Transport_Logistica,1.7653,1.7653,0.5665,1.3067,9.8096,42.8104,98.7514,4.3641,0.4335,16.4703,
