company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
MAXAGRO CENTER SRL,2019,Productie,1.3966,1.3966,0.6072,1.546,5.7836,26.9161,68.5296,4.6539,0.2408,10.4066,
RIF DC SRL,2019,Productie,6.2407,6.2407,0.1602,0.1908,1.1046,0.5878,0.6999,0.5321,0.8397,0.7646,
PRINT PACK PROD SRL,2019,Productie,0.3092,0.3092,2.2125,-1.8248,-14.652,-69.7222,57.5042,4.7586,-1.5285,-5.8721,
CREASTYLE IMPEX SRL,2019,Productie,0.8249,0.6527,1.181,-6.5251,-14.1452,-10.5011,58.0195,0.7424,-0.2068,-1.7783,
COCA-COLA ROMANIA SRL,2019,Productie,4.6443,4.6443,0.2153,0.2744,21.9038,15.151,19.3085,0.6917,0.7847,16.754,
TEMENOS ROMANIA  SRL,2019,Productie,0.5681,0.2875,0.6322,1.7186,12.9737,4.5735,12.4337,0.3525,-0.273,1.5585,
CONSOLA GRUP CONSTRUCT SRL,2019,Productie,2.2108,0.3126,0.1796,0.2189,0.0348,0.0141,0.0172,0.4051,0.2174,0.0408,
DELOITTE CONSULTANTA SRL,2019,Productie,1.2692,0.9297,0.3469,0.5775,10.2845,8.5314,14.2034,0.8295,0.0934,5.5661,
GE POWER INFRASTRUCTURE ROMANIA S.R.L.,2019,Productie,1.5624,1.3875,0.327,0.4859,10.8002,25.2924,37.5809,2.3418,0.1839,18.1506,
Institutul National de Cercetare-Dezvoltare pentru Chimie si Petrochimie - ICECHIM Bucuresti,2019,Productie,1.2851,0.5516,0.4,0.6666,15.6858,10.1985,16.9963,0.6502,0.114,5.4249,
CONSITRANS SRL,2019,Productie,0.8642,0.525,0.4236,0.7352,2.6895,4.2539,7.3825,1.5817,-0.0575,2.3625,
OPREA EDILCONSTRUCT SRL,2019,Productie,1.8933,1.2718,0.1781,0.2168,-2.8511,-7.2008,-8.7616,2.5256,0.1591,-8.0845,
NUFARUL SA,2019,Productie,1.9776,1.9776,0.3126,0.4548,19.1259,36.2359,52.7148,1.8946,0.3056,28.1031,
IMEDICA SA,2019,Productie,0.908,0.8216,0.7372,2.8049,4.8156,5.404,20.5618,1.1222,-0.0678,1.703,
PRACTIC SA,2019,Productie,0.4208,0.0683,1.7462,-2.3401,-22.1042,-7.6161,10.2064,0.3446,-1.0113,-0.8322,
GINO PROD COM SRL,2019,Productie,1.0121,0.1424,0.764,3.2452,0.0716,0.1409,0.5984,1.9672,0.0092,0.0561,
INSTITUTUL NATIONAL DE CERCETARE - DEZVOLTARE IN INFORMATICA - ICI BUCURESTI,2019,Productie,0.3644,0.2393,0.7948,3.8742,4.0268,3.8844,18.9335,0.9646,-0.5052,1.1737,
T.M.U.C.B. SA,2019,Productie,8.4778,6.8273,0.0923,0.109,17.1662,30.1302,35.5871,1.7552,0.6903,75.5782,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU MASINI SI INSTALATII DESTINATE AGRICULTURII SI INDUSTRIEI ALIMENTARE - INMA,2019,Productie,0.2169,0.1753,2.3186,-1.7404,-15.884,-22.7082,17.0452,1.4296,-1.8157,-1.9587,
DRAGO VERA IMOBILIARA SRL,2019,Productie,0.669,0.3567,0.6269,5.1445,0.4792,0.7457,6.1195,1.5562,-0.2075,0.2434,
FARMACIA TARSIS IMPEX SRL,2019,Productie,1.449,0.7343,0.5076,1.0309,9.2875,11.7643,23.8916,1.2667,0.2279,5.3573,
PRINCESS-STIL PROD. CONF. SRL,2019,Productie,1.0363,0.9438,0.9604,24.2729,1.5175,3.7481,94.7243,2.4699,0.0349,1.2439,
INSTITUTUL NATIONAL DE CERCETARE - DEZVOLTARE CHIMICO - FARMACEUTICA - I.C.C.F. BUCURESTI,2019,Productie,0.5785,0.3268,1.0583,-18.1581,4.0188,6.6185,-113.5603,1.6469,-0.4461,1.445,
IVCON SRL,2019,Productie,0.4312,0.3779,0.901,9.0985,5.502,2.4377,24.6174,0.4431,-0.5125,0.6395,
TITAN ECHIPAMENTE NUCLEARE SA,2019,Productie,1.6579,1.3914,0.5749,1.3525,27.0603,6.1493,14.4661,0.2272,0.3782,2.2182,
BRANTO PRODUCTIE INDUSTRIALA SRL,2019,Productie,1.2122,1.2122,0.3321,0.4971,29.2109,46.0481,68.9398,1.5764,0.0705,28.6849,
PAUL HARTMANN  SRL,2019,Productie,1.8504,1.0291,0.4594,0.8498,-25.9823,-28.2371,-52.2331,1.0868,0.3907,-11.8181,
RECON SI DOJE SRL,2019,Productie,0.7745,0.7745,0.4748,-1.4502,-21.2001,-32.8254,100.2653,1.5484,-0.1071,-13.1753,
DELTA STUDIO SRL,2019,Productie,1.3926,1.1282,0.4114,0.8316,3.7652,4.4392,8.9727,1.179,0.1615,2.7851,
CASA DE COMENZI - GEMINI SRL,2019,Productie,0.457,0.1581,0.7243,2.6276,1.8978,1.9731,7.1577,1.0397,-0.3933,0.5448,
ROMANIAN SOFT COMPANY SRL,2019,Productie,7.5878,6.1892,0.0955,0.1055,10.3802,15.4912,17.1262,1.4924,0.6289,39.2739,
WESTRA INTERNATIONAL SRL,2019,Productie,1.2783,0.8631,0.5172,1.1409,3.8274,6.4112,14.1426,1.6751,0.1439,3.0733,
HSH CHEMIE SRL,2019,Productie,0.4184,0.2597,1.2838,-4.2232,-20.5421,-35.4283,116.5433,1.7247,-0.7467,-5.5192,
PRO FEED SRL,2019,Productie,0.7029,0.7029,0.5208,1.4957,4.2993,4.4463,12.7692,1.0342,-0.1547,2.0253,
PHARMA VISION PLUS SRL,2019,Productie,13.2256,13.2256,0.0729,0.0786,44.4808,28.2596,30.4817,0.6353,0.8912,79.2764,
SUNMEDAIR TRAVEL & TOURISM SERVICES SRL,2019,Productie,0.7578,0.234,0.3072,0.4434,15.6677,14.531,20.9739,0.9275,-0.0744,10.9396,
SIBS ROMANIA S.A.,2019,Productie,1.3506,0.9982,0.7232,2.6129,7.7771,19.7897,71.4977,2.5446,0.2536,6.7651,
DINAMO 1948 SA,2019,Productie,1.0153,0.6859,0.5681,1.3241,17.2647,21.8558,50.9393,1.2659,0.0087,9.0535,
SMS ROMANIA SRL,2019,Productie,0.917,0.6032,0.656,1.9073,23.153,28.9837,84.2641,1.2518,-0.0545,10.7178,
SECURITAS SERVICES ROMANIA SRL,2019,Productie,2.2383,1.8268,0.2107,0.2708,11.5932,17.1577,22.054,1.48,0.2609,19.8022,
TEKNO EUROCONSTRUCT SRL,2019,Productie,0.5782,0.4356,0.6497,2.9566,2.8256,4.3256,19.6847,1.5309,-0.2741,1.5769,
VAVIAN PHARMA SRL,2019,Productie,1.403,0.7509,0.6927,2.254,46.5249,29.7023,96.6507,0.6384,0.2792,8.7998,
ISSA INTERNET SRL,2019,Productie,0.3462,0.2918,0.6355,1.7552,7.2469,5.9165,16.3417,0.8164,-0.4155,1.8621,
GROUPM SERVICES S.R.L.,2019,Productie,1.2055,0.0562,0.482,1.1863,4.5611,2.5817,6.3545,0.566,0.0991,1.252,
CRYSTAL SYSTEM SRL,2019,Productie,0.7892,0.372,0.5775,1.944,23.7764,26.8511,90.3848,1.1293,-0.1217,9.6377,
ISRA CENTER MARKETING RESEARCH SRL,2019,Productie,0.4964,0.4964,0.3842,4.0362,81.6944,9.6221,101.0931,0.1178,-0.1935,5.0706,
M & V INTERNATIONAL COM SRL,2019,Productie,0.4852,0.442,0.9439,16.8357,5.6885,5.6816,101.3342,0.9988,-0.486,1.4154,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU INGINERIE ELECTRICA ICPE - CA BUCURESTI,2019,Productie,0.6704,0.0277,0.9519,19.7921,-26.3422,-10.3107,-214.3809,0.3914,-0.3138,-2.1663,
"INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE IN DOMENIUL PATOLOGIEI SI STIINTELOR BIOMEDICALE ""VICTOR BABES""",2019,Productie,1.0599,0.1947,0.8553,5.9087,0.9611,0.2978,2.0576,0.3099,0.0512,0.1432,
ECO SUD S.A.,2019,Productie,14.6367,13.5415,0.0518,0.0555,62.6994,36.1273,38.6705,0.5762,0.707,150.306,
FLASH LIGHTING SERVICES SA,2019,Productie,0.7474,0.3434,0.9204,11.5651,1.3971,2.278,28.6232,1.6305,-0.2325,0.5902,
GP RAIL CARGO S.A.,2019,Productie,0.6269,0.2586,0.8887,11.6332,0.8058,0.4884,6.3929,0.6061,-0.3316,0.1484,
MEDIA GROUP SERVICES INTERNATIONAL SRL,2019,Productie,2.2353,1.9626,0.435,0.7712,-23.6266,-4.6257,-8.2007,0.1958,0.5373,-2.0356,
SYNERGY CONSTRUCT SRL,2019,Productie,1.8795,1.1903,0.3873,0.7294,12.8946,17.2411,32.4666,1.3371,0.3406,10.4697,
MAINETTI ROMÂNIA SRL,2019,Productie,0.6423,0.014,1.1323,-8.5573,-47.2676,-14.4052,108.8642,0.3048,-0.4051,-2.4905,
DEKO RAME SRL,2019,Productie,1.2835,1.2249,0.261,0.614,2.0979,0.7836,1.8434,0.3735,0.074,0.715,
DRUMURI ŞI PODURI SA,2019,Productie,0.7714,0.6229,0.4797,3.7357,9.0223,4.1862,32.599,0.464,-0.1097,2.0803,
GOSPODĂRIRE ORĂȘENEASCĂ AVRIG S.R.L.,2019,Productie,0.316,0.2563,1.1613,-7.1985,-10.0719,-13.3319,82.6377,1.3237,-0.7943,-2.0669,
SOBIS SOLUTIONS SRL,2019,Productie,13.2596,5.2609,0.072,0.0776,37.7092,41.581,44.8082,1.1027,0.883,118.713,
ROMTAP.PROD.COM. SRL,2019,Productie,0.5664,0.4616,0.5604,3.2579,0.8432,1.067,6.2035,1.2654,-0.243,0.8388,
VISMA SOFTWARE SRL,2019,Productie,3.1257,2.2138,0.2067,0.2606,21.1356,28.7087,36.1909,1.3583,0.4395,32.3133,
GNOATO EST SRL,2019,Productie,0.0869,0.0408,1.623,-2.6052,-3.7725,-0.788,1.2649,0.2089,-1.482,-0.0971,
MICO LEGNAMI SRL,2019,Productie,0.289,0.1822,0.7024,6.8437,1.5679,0.4848,4.7241,0.3092,-0.4994,0.1695,
PAN FOOD SRL,2019,Productie,0.1024,0.0239,4.4689,-1.2883,-69.7898,-36.8779,10.631,0.5284,-4.0112,-1.606,
GREINER PACKAGING SRL,2019,Productie,1.801,1.4057,0.2285,0.566,1.3764,1.2894,3.1933,0.9368,0.1831,1.7691,
SOMAREST SRL,2019,Productie,0.5945,0.3048,1.1469,-7.5538,-9.315,-24.1197,158.867,2.5894,-0.4651,-4.2063,
PARCURI INDUSTRIALE SIBIU - ŞURA MICĂ SA,2019,Productie,1.8652,0.4162,0.3342,0.5195,2.206,3.0449,4.7326,1.3803,0.2892,1.822,
CON-A PRODUCTIONS S.R.L.,2019,Productie,4.021,2.8913,0.2397,0.3153,6.7182,17.0925,22.4817,2.5442,0.7242,16.5425,
THRACE GREINER PACKAGING SRL,2019,Productie,0.9292,0.9002,0.8173,4.4727,-52.9409,-2.1856,-11.9614,0.0413,-0.0578,-0.5349,
TONDACH ROMANIA PRODUCTION SRL,2019,Sanatate_Farma,3.4796,3.4752,0.2826,0.394,41.3532,71.6378,99.8612,1.7323,0.7008,51.9211,
RONDO OFFSET S.A.,2019,Sanatate_Farma,0.3634,0.2972,0.9869,-20.6419,-5.4881,-4.3819,91.6497,0.7984,-0.6283,-0.888,
BACHMANN DC ROMANIA SRL,2019,Sanatate_Farma,0.1628,0.1391,0.9916,152.1807,0.4185,0.5205,79.8792,1.2438,-0.8302,0.1325,
POSTA ATLASSIB CURIER RAPID SRL,2019,Sanatate_Farma,0.4025,0.3922,0.3624,0.5683,11.2029,11.8961,18.6569,1.0619,-0.2165,7.1518,
VITEMA S.A.,2019,Sanatate_Farma,2.1274,1.4043,0.4119,0.7004,6.7733,8.7491,14.8771,1.2917,0.4644,4.8751,
CLINICA POLISANO SRL,2019,Sanatate_Farma,3.3554,3.3554,0.2657,0.3687,49.3704,70.3213,97.5694,1.4244,0.6259,62.911,
PROFELIS C&V SRL,2019,Sanatate_Farma,0.1927,0.1758,0.8659,6.7786,8.6165,6.2132,48.6396,0.7211,-0.699,1.6975,
SIRFIT SRL,2019,Sanatate_Farma,4.9204,4.0278,0.1367,0.1583,13.1269,86.3043,99.9655,6.5746,0.5358,147.2686,
DAFLOG SRL,2019,Sanatate_Farma,7.2867,6.6359,0.0961,0.1063,51.7984,64.4636,71.3168,1.2445,0.6041,136.7579,
S.M.P.CORPORATE SRL,2019,Sanatate_Farma,3.5628,3.5628,0.2747,0.5371,6.2672,15.3969,30.0976,2.4568,0.7041,13.3033,
PADERTEG KABELTECHNIK S.R.L.,2019,Sanatate_Farma,8.297,8.297,0.1205,0.137,17.5118,46.6338,53.0246,2.663,0.8795,90.6421,
SPEDITION P.A.D SRL,2019,Sanatate_Farma,1.3483,1.0835,0.1706,0.2057,11.526,24.9992,30.1427,2.1689,0.0594,33.5853,
INKEMA EAST SRL,2019,Sanatate_Farma,5.941,3.8574,0.1088,0.1221,49.562,46.5285,52.2094,0.9388,0.5376,88.7656,
GOSPODĂRIE COMUNALĂ GIARMATA SRL,2019,Sanatate_Farma,6.3524,6.3524,0.1241,0.1416,5.7884,1.3667,1.5602,0.2361,0.664,2.7543,
INTEL SOFTWARE DEVELOPMENT  SRL,2019,Sanatate_Farma,3.7935,3.3843,0.1941,-0.4085,10.0709,17.6405,-37.1289,1.7516,0.5422,18.1779,
GOSPODĂRIE COMUNALĂ LENAUHEIM SRL,2019,Sanatate_Farma,41.3496,41.3496,0.0242,0.0248,97.5126,97.5214,99.9383,1.0001,0.9758,200.0,
SECURITY CONS PREST SRL,2019,Sanatate_Farma,0.983,0.983,0.2078,0.2623,13.6381,20.3117,25.6403,1.4893,-0.0035,22.0281,
COREBOS SRL,2019,Sanatate_Farma,0.2377,0.2179,3.8896,-1.3461,-7.5539,-16.9596,5.8691,2.2451,-2.9653,-0.872,
KARLA GOLD PLUS SRL,2019,Sanatate_Farma,0.2138,0.2047,0.3501,0.5386,25.1968,53.3242,82.045,2.1163,-0.2752,31.6622,
MOŞNIŢEANA SRL,2019,Sanatate_Farma,0.8622,0.8622,0.8335,5.0053,1.4603,0.3716,2.2318,0.2545,-0.1149,0.1186,
STV SANNICOLAU MARE SRL,2019,Sanatate_Farma,1.185,1.1277,0.3447,0.5261,23.866,59.7298,91.1531,2.5027,0.0638,36.1496,
PĂRŢANA SRL,2019,Sanatate_Farma,0.9892,0.7495,0.9012,9.1221,11.5246,12.4207,125.723,1.0778,-0.0097,2.9956,
VITIDA MINERAL SRL,2019,Sanatate_Farma,0.9793,0.9793,0.603,1.5188,26.4752,39.5889,99.7165,1.4953,-0.0125,13.6356,
VFI SOLOVERDE S.R.L.,2019,Sanatate_Farma,1.2747,0.4108,0.7711,3.3696,2.7562,4.7445,20.7316,1.7214,0.2118,1.3871,
PRIMA VARIAŞ SRL,2019,Sanatate_Farma,1.1558,1.1541,0.5687,59.2069,7.1348,0.9132,95.0678,0.128,0.0886,0.3661,
SWOBODA TIMISOARA S.R.L.,2019,Sanatate_Farma,1.3829,0.6053,0.3897,0.7009,2.6092,3.155,5.675,1.2092,0.1492,2.0033,
RUBICON PHARMACEUTICALS SRL,2019,Sanatate_Farma,0.0484,0.0484,2.8844,-1.5307,-6.3729,-17.5847,9.3318,2.7593,-2.7448,-1.0266,
ŞTRAND TERMAL DETA SRL,2019,Sanatate_Farma,1.072,1.072,0.6355,1.7437,50.3712,80.3317,220.4064,1.5948,0.0458,25.7821,
ARTOIL SRL,2019,Sanatate_Farma,0.345,0.261,0.4601,0.8522,10.9448,19.2881,35.7248,1.7623,-0.3014,10.1843,
AQUA SANKTANDREAS SRL,2019,Sanatate_Farma,0.8446,0.8446,0.9482,18.3185,4.2186,5.0655,97.8579,1.2007,-0.1474,1.3217,
FOREST AND BIOMASS ROMÂNIA S.A.,2019,Sanatate_Farma,0.2644,0.0168,3.7827,-1.3594,20.9005,61.2183,-21.9996,2.929,-2.7827,3.3916,
HOPI RO LOGISTICS SRL,2019,Sanatate_Farma,0.3586,0.3582,0.7716,3.989,1.5801,4.41,22.7994,2.7909,-0.4949,1.3699,
EDIL ŞANDRA SRL,2019,Sanatate_Farma,51.0202,50.8789,0.0079,0.0079,56.3166,16.0762,16.204,0.2855,0.3944,200.0,
GF CASTING SOLUTIONS ARAD S.R.L.,2019,Sanatate_Farma,0.7429,0.3948,0.6353,1.7475,-12.4491,-8.7705,-24.1241,0.7045,-0.1634,-2.761,
PRIMREC SRL,2019,Sanatate_Farma,0.2128,0.1861,0.8403,5.2607,-6.212,-5.1936,-32.5154,0.8361,-0.6615,-0.8327,
DEL CORSO FAMILY S.R.L.,2019,Sanatate_Farma,1.5108,1.1205,0.2757,0.3806,30.0663,34.1079,47.0881,1.1344,0.1408,25.5693,
AQUA DUMBRĂVIŢA SRL,2019,Sanatate_Farma,38.325,38.325,0.0261,0.0268,96.9992,84.3444,86.6042,0.8695,0.9739,100.0,
TIM RAIL CARGO SRL,2019,Sanatate_Farma,5.7341,5.3448,0.1275,0.1462,24.1095,32.4641,37.2096,1.3465,0.6038,60.7567,
DUMBRĂVIŢA INVESTIŢII SRL,2019,Sanatate_Farma,1.3768,1.3458,0.7263,-2.5319,-78.7331,-29.011,101.1309,0.3685,0.2737,-7.898,
T.H.A. BAU SRL,2019,Sanatate_Farma,0.9564,0.9564,0.5946,1.4668,51.3502,20.1487,49.7025,0.3924,-0.026,6.9493,
LILI GRI COMP SRL,2019,Sanatate_Farma,2.2382,2.2382,0.3591,0.5602,10.795,52.1127,81.306,4.8275,0.4446,31.7163,
SOMET SA,2019,Sanatate_Farma,0.1475,0.1333,3.595,-1.3854,-13.1798,-60.3347,23.25,4.5778,-3.0647,-3.3565,
PROD IMPEX OLIMPIA SRL,2019,Sanatate_Farma,0.1984,0.1053,0.3541,0.5483,21.2934,22.06,34.1551,1.036,-0.2839,13.0493,
SANTE INTERNATIONAL SA,2019,Sanatate_Farma,2.6308,2.6308,0.3801,0.6132,33.3721,55.5702,89.6458,1.6652,0.6199,30.1286,
INSTITUTUL NATIONAL DE CERCETARE -DEZVOLTARE PENTRU ECOLOGIE INDUSTRIALA - ECOIND,2019,Sanatate_Farma,1.2252,1.1865,0.6966,2.2959,42.7487,24.7258,81.4942,0.5784,0.1568,7.2662,
DAREL IMPEX SRL,2019,Sanatate_Farma,29.0875,29.0875,0.0343,0.0356,42.0892,55.1025,57.0625,1.3092,0.9648,200.0,
GENERAL BUSINESS SYSTEM S.R.L.,2019,Sanatate_Farma,2.4499,2.1916,0.3069,0.4428,18.2327,35.8305,51.6947,1.9652,0.445,28.4258,
ISIS EDIT COM SRL,2019,Sanatate_Farma,1.2096,1.1677,0.4566,0.8403,-3.7079,-3.445,-6.3398,0.9291,0.0957,-1.1016,
VALYFARM SRL,2019,Sanatate_Farma,2.846,2.846,0.3514,0.5417,-16.3691,-41.7978,-64.4395,2.5535,0.6486,-19.4335,
PET PRODEXIM SRL,2019,Sanatate_Farma,25.5345,19.3483,0.0256,0.0262,-2.4552,-2.5679,-2.6353,1.0459,0.627,-11.9399,
MEGACONSTRUCT SA,2019,Sanatate_Farma,-43.941,-42.8845,-0.0227,-0.0222,45.2153,55.0249,53.8057,1.217,1.0183,200.0,
GRUPUL INDUSTRIAL ALCA SRL,2019,Sanatate_Farma,0.1493,0.108,0.5361,19.9378,2.7721,2.1257,79.047,0.7668,-0.4561,1.0579,
BRADY TRADE SRL,2019,Sanatate_Farma,0.6154,0.5763,1.1317,-8.5906,-22.8315,-4.7964,36.407,0.2101,-0.4353,-0.8476,
EUR COMTUR SRL,2019,Sanatate_Farma,14.1322,14.1322,0.0498,0.0524,19.4939,41.143,43.2993,2.1106,0.654,173.7248,
AUSTRAL TRADE SRL,2019,Sanatate_Farma,10.6155,9.9162,0.0651,0.0696,20.5769,27.133,29.0222,1.3186,0.6259,87.4435,
PRIMO PROD SRL,2019,Sanatate_Farma,0.3627,0.321,2.6439,-1.6083,3.0315,11.5585,-7.0312,3.8127,-1.6849,1.1628,
BERD TRADING SRL,2019,Sanatate_Farma,1.1491,1.1491,0.3639,0.572,6.0126,12.0748,18.982,2.0083,0.0542,7.7883,
ORANGE BUSINESS ROMANIA S.A.,2019,Sanatate_Farma,0.0317,0.0208,6.3298,-0.6893,0.2935,9.0922,-0.9901,30.9744,-6.1293,1.2796,
N F G TRADE SRL,2019,Sanatate_Farma,1.3546,1.1895,0.0944,0.1317,42.5593,26.1083,36.4183,0.6135,0.0335,56.5759,
PEDRO COMPANY CONSTRUCTEXIM SRL,2019,Sanatate_Farma,0.782,0.7296,0.4897,0.9595,19.0013,20.7693,40.6982,1.093,-0.1067,9.5122,
COMIGA PROD IMPEX SRL,2019,Sanatate_Farma,4.6277,4.0631,0.2102,0.2661,9.8865,12.9117,16.3477,1.306,0.7625,14.6447,
SOMES SRL,2019,Sanatate_Farma,0.8822,0.8291,0.4414,0.7927,9.1206,14.6087,26.2371,1.6017,-0.052,7.6086,
TIP TOP FOOD INDUSTRY SRL,2019,Sanatate_Farma,7.869,7.869,0.1211,0.1378,46.9451,18.1936,20.7002,0.3876,0.8318,31.278,
BIESSEN PHARMA S.R.L.,2019,Sanatate_Farma,0.3244,0.3228,0.7642,3.4006,9.236,21.9947,97.869,2.3814,-0.5163,6.8817,
RADCOM S.A.,2019,Sanatate_Farma,98.203,98.203,0.0102,0.0103,37.6203,44.0065,44.4592,1.1698,0.9898,200.0,
ROMEXPED GROUP SRL,2019,Sanatate_Farma,34.8143,34.8143,0.0287,0.0296,-54.4787,-77.732,-80.0308,1.4268,0.9713,-200.0,
DELI GROUP PROFESSIONAL SERVICES S.R.L.,2019,Sanatate_Farma,0.2985,0.208,0.505,1.7546,12.5818,19.5856,68.051,1.5567,-0.3543,9.2682,
MILITARI SHOPPING CENTRE S.R.L.,2019,Sanatate_Farma,1.337,1.2655,0.4808,0.9261,4.398,11.9788,23.0719,2.7237,0.162,5.9214,
GRUPUL EDITORIAL ART SRL,2019,Sanatate_Farma,57.1377,57.1377,0.0172,0.0175,22.7075,15.4654,15.7355,0.6811,0.9636,192.6331,
DENTSU BUCURESTI S.R.L.,2019,Sanatate_Farma,0.662,0.6427,0.9127,10.4608,-77.2073,-16.4604,-188.6491,0.2132,-0.3085,-3.5693,
WATER PROPERTIES S.A.,2019,Sanatate_Farma,1.0917,1.0904,0.4406,0.7913,17.3083,11.4243,20.5207,0.6601,0.0404,6.2301,
CONCELEX ENGINEERING SRL,2019,Sanatate_Farma,0.1538,0.0631,1.1842,-6.429,-7.2271,-19.8662,107.8538,2.7488,-1.002,-3.3552,
ROMARTA S.A.,2019,Sanatate_Farma,40.5974,40.5974,0.0225,0.023,63.8459,97.3833,99.6271,1.5253,0.8918,200.0,
ORTOPEDICA SRL,2019,Sanatate_Farma,4.5727,4.5727,0.1301,0.1495,12.7346,18.3195,21.0582,1.4386,0.4646,32.9622,
REALITATEA MEDIA SA,2019,Sanatate_Farma,0.0483,0.0383,1.6256,-2.5984,-5.1265,-7.1425,11.4163,1.3933,-1.5472,-0.707,
LA STRADA PROMOTIONAL ARTICLES SRL,2019,Sanatate_Farma,4.4986,4.4888,0.2223,0.2858,54.4173,26.6648,34.2864,0.49,0.7777,25.3177,
ERBASU TOTAL CONSTRUCT SA,2019,Sanatate_Farma,0.7087,0.7049,0.3534,0.5465,43.0488,3.282,5.0755,0.0762,-0.1029,1.9871,
ERBASU EDIL CONSTRUCT SA,2019,Sanatate_Farma,13.7381,13.7381,0.0728,0.0785,-0.7528,-0.9921,-1.07,1.318,0.9272,0.8939,
ERBASU GENERAL CONSTRUCT SA,2019,Sanatate_Farma,0.3494,0.3372,0.2944,0.5896,24.7407,10.6448,21.3184,0.4303,-0.1915,8.4208,
E-NFORMATION SRL,2019,Sanatate_Farma,0.9124,0.4694,0.5958,1.4742,4.8548,4.5124,11.1648,0.9295,-0.0522,1.9813,
KITCHEN SHOP SRL,2019,Sanatate_Farma,0.3286,0.3062,1.0757,-14.2057,-8.6625,-8.205,108.3527,0.9472,-0.7222,-1.3495,
B. S. PRODUCTIE SRL,2019,Sanatate_Farma,2.3741,2.3741,0.196,0.2437,0.9307,0.8695,1.0814,0.9342,0.2693,1.1593,
ALFA TRAINING SRL,2019,Sanatate_Farma,2.5123,2.5123,0.3492,0.5366,10.1499,31.5343,48.4547,3.1069,0.5281,21.9169,
FAPACO S.R.L.,2019,Sanatate_Farma,0.1729,0.1618,0.9625,25.6456,1.7087,1.338,35.6526,0.7831,-0.7961,0.4412,
"COMPANIA NATIONALA DE INVESTITII ""C.N.I."" SA",2019,Sanatate_Farma,0.1184,0.1066,1.0687,-15.5576,10.603,8.8121,-128.2821,0.8311,-0.9421,1.7982,
LINEA MEX SRL,2019,Sanatate_Farma,1.9737,1.9718,0.3407,0.5167,33.4969,10.745,16.2966,0.3208,0.3317,6.4967,
CENTRUL RIVERGATE SRL,2019,Transport_Logistica,0.8238,0.8156,0.838,5.1741,0.5686,0.8016,4.949,1.4096,-0.1477,0.252,
DIVINOL LUBRICANTS SRL,2019,Transport_Logistica,0.686,0.6818,1.2111,-5.7365,-9.4625,-41.5887,196.9852,4.3951,-0.3803,-6.8678,
ECONOMAT SECTOR 5 SRL,2019,Transport_Logistica,0.2335,0.2335,1.7419,-2.3479,9.8461,37.0314,-49.916,3.761,-1.3352,4.6838,
MOTECO SRL,2019,Transport_Logistica,31.4154,31.4154,0.0318,0.0329,43.4896,83.662,86.4127,1.9237,0.9682,200.0,
TANEX WOOD INDUSTRY SRL,2019,Transport_Logistica,0.9316,0.9316,0.5021,1.0083,0.0942,0.2285,0.4589,2.4257,-0.0343,0.2567,
MEGA POWER ENERGY SRL,2019,Transport_Logistica,0.7106,0.6601,0.6763,2.0895,0.2923,2.0931,6.4668,7.16,-0.1957,0.7262,
OCOLUL SILVIC RASINARI RA,2019,Transport_Logistica,1.0682,1.0682,0.6477,1.8381,2.8472,5.8439,16.5855,2.0525,0.0441,2.0514,
REGIA PUBLICĂ LOCALA OCOLUL SILVIC CINDREL RA,2019,Transport_Logistica,0.5075,0.4925,1.1697,-6.891,-7.0621,-42.2473,248.8809,5.9823,-0.5761,-6.1854,
CRAISS LOGISTIK SRL,2019,Transport_Logistica,0.3184,0.3151,0.485,0.9417,-4.455,-2.8526,-5.5388,0.6403,-0.3305,-0.9581,
SERVICII C.L.SĂLIŞTE SRL,2019,Transport_Logistica,1.0404,1.0134,0.4425,0.7936,1.1203,2.7009,4.8444,2.4108,0.0179,2.3121,
ORDIS SRL,2019,Transport_Logistica,1.1526,0.6943,0.6214,1.6416,0.4492,2.2475,5.9369,5.0034,0.0948,0.8665,
CON CASA SRL,2019,Transport_Logistica,1.3579,1.3579,0.3919,0.6446,-19.292,-9.9798,-16.4122,0.5173,0.1403,-4.8287,
SPEDITION RO A TIR SRL,2019,Transport_Logistica,0.4859,0.162,1.2789,-4.5855,-6.7939,-15.0343,53.9052,2.2129,-0.6574,-2.3511,
MATEC-CNC TECHNIK SRL,2019,Transport_Logistica,7.4667,5.7175,0.1318,0.1518,45.2706,28.1258,32.3964,0.6213,0.8525,45.5048,
OCOLUL SILVIC DEALUL SIBIULUI RA,2019,Transport_Logistica,0.703,0.7019,1.3105,-4.2207,-4.6815,-23.8707,76.88,5.0989,-0.3892,-3.643,
REGIA PUBLICĂ LOCALĂ OCOLUL SILVIC VALEA FRUMOASEI RA,2019,Transport_Logistica,1.0141,0.9567,0.8045,4.2285,0.6483,1.9071,10.0241,2.9417,0.0114,0.564,
