company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
EXPO NORD-OLTENIA SA,2020,Productie,3.3081,1.3724,0.1392,0.1677,15.7259,7.3479,8.8534,0.4672,0.3212,12.3077,
AVIROM PLUS S.R.L.,2020,Productie,1.0171,0.841,0.6451,1.8801,9.7564,14.639,42.6649,1.5005,0.011,5.3863,
LANDBRUK S.R.L.,2020,Productie,0.9399,0.1335,0.8825,7.5076,-34.0609,-14.2183,-120.9636,0.4174,-0.053,-3.2224,
DARVARI MECHANICAL ENGINEERING S.R.L.,2020,Productie,1.3388,1.3088,0.4549,0.8346,3.832,10.0793,18.4916,2.6303,0.1541,5.223,
ROEŞTI PREST S.R.L.,2020,Productie,1.1629,0.4614,0.5002,1.0007,12.0984,24.2649,48.5479,2.0056,0.0815,11.555,
PARC IND VÂLCEA S.A.,2020,Productie,0.6064,0.3078,0.7577,3.1276,1.6188,1.8457,7.6182,1.1401,-0.2983,0.5722,
PCI PIPES SYSTEMS S.R.L.,2020,Productie,0.9934,0.5058,0.9014,9.1392,0.8334,0.9457,9.5891,1.1348,-0.0059,0.4485,
AVICARVIL FARMING S.R.L.,2020,Productie,1.1091,0.3754,0.7192,2.6137,0.4168,0.3014,1.0953,0.7231,0.0785,0.2422,
AVICARVIL FARMS S.R.L.,2020,Productie,0.8112,0.0903,0.3813,0.6163,0.1207,0.1425,0.2302,1.1805,-0.072,0.2281,
O.T.E. LOGISTIC S.R.L.,2020,Productie,2.9008,1.8433,0.2417,0.3243,-3.9895,-3.1934,-4.2851,0.8004,0.4594,-2.6427,
SBV MACHINING S.R.L.,2020,Productie,2.1349,1.688,0.3042,0.4497,10.5113,19.7033,29.1228,1.8745,0.3453,14.6159,
APĂ-CANAL ORLEŞTI-SCUNDU S.R.L.,2020,Productie,3.7298,2.9246,0.1199,0.1363,38.559,46.9429,53.341,1.2174,0.3274,79.8721,
APĂ CANAL SLĂTIOARA S.R.L.,2020,Productie,2.482,1.0171,0.1768,0.2568,0.0343,0.0265,0.0385,0.7711,0.262,0.7878,
GOSPODĂRIRE LOCALĂ BUJORENI S.R.L.,2020,Productie,1.3931,1.3371,0.2903,0.6446,2.0485,0.7074,1.5706,0.3453,0.1141,0.5755,
PRIMCOM ZĂTRENI S.R.L.,2020,Productie,0.8414,0.7351,0.6456,1.8215,29.5746,17.6042,49.6712,0.5952,-0.1024,6.3591,
AVIPUTNA SRL,2020,Productie,6.7225,3.0748,0.0822,0.0896,-41.4483,-9.0077,-9.8146,0.2173,0.4705,-21.8686,
DMF POLIPLAST SRL,2020,Productie,1.1907,0.3637,0.8246,6.5378,2.6657,5.4904,43.5308,2.0596,0.1572,1.5854,
CONBETA SRL,2020,Productie,0.4135,0.2651,0.5724,1.7117,0.5117,0.3336,0.9977,0.652,-0.3357,0.132,
CDI TRANSPORT INTERN SI INTERNATIONAL SRL,2020,Productie,0.6702,0.554,0.7244,3.3945,6.6206,2.597,12.1689,0.3923,-0.2389,0.8296,
SERVEL SRL,2020,Productie,0.7269,0.3981,0.9431,16.5691,5.3323,5.6587,99.4188,1.0612,-0.2576,1.4204,
DANFOSS SRL,2020,Productie,1.5856,1.165,0.2704,0.439,5.1795,7.4456,12.09,1.4375,0.1583,6.2642,
PIGNA ROMANIA IMPEX SRL,2020,Productie,1.654,1.5917,0.5388,1.168,25.2878,53.8079,116.6573,2.1278,0.3523,20.7426,
SIAD ROMANIA SRL,2020,Productie,1.1452,0.9831,0.7245,2.6293,4.9402,4.9499,17.9645,1.002,0.1052,1.5965,
CEMPS SA,2020,Productie,0.7815,0.4256,1.2795,-4.5776,-8.3645,-16.2776,58.2353,1.946,-0.2795,-2.5443,
FRESH AIR SRL,2020,Productie,0.7419,0.498,0.7275,2.6698,2.6663,11.2384,41.2424,4.215,-0.1878,3.4173,
CLINICA MEDICALA HIPOCRAT 2000 SRL,2020,Productie,1.3083,0.7494,0.6765,2.0908,16.4692,17.2196,53.2223,1.0456,0.2085,5.3833,
HIDRO SALT-B-92 SRL,2020,Productie,0.6992,0.4024,0.724,3.1735,1.6672,2.5936,11.3681,1.5557,-0.2178,0.8446,
ALPLA PACKAGING ROMANIA S.A.,2020,Productie,1.1791,1.1791,0.6174,1.6134,12.9341,12.5711,32.8534,0.9719,0.1106,4.3639,
DI-BAS AUTO SRL,2020,Productie,0.828,0.0293,0.9577,22.6171,1.1081,4.131,97.563,3.728,-0.1647,1.6413,
SARIS COM 96 S.R.L.,2020,Productie,0.5554,0.1726,0.591,1.4458,1.1511,0.6029,1.4748,0.5237,-0.2628,0.204,
CASA CAPSA SA,2020,Productie,0.9985,0.3444,0.6413,1.7957,4.9814,9.8368,27.5455,1.9747,-0.001,3.5964,
DIAMEDIX IMPEX SA,2020,Productie,0.7194,0.2956,0.8707,6.7357,6.6011,1.8384,14.221,0.2785,-0.2443,0.6142,
FREYROM SA,2020,Productie,0.6028,0.0689,0.4072,0.6928,43.3694,14.8953,25.343,0.3435,-0.1618,7.4707,
KOKSAL PROD IMPEX 96 SRL,2020,Productie,1.3594,0.9276,0.3783,0.8021,3.1647,12.5124,26.5293,3.9537,0.1359,8.4271,
LOGIC COMPUTER SRL,2020,Productie,0.9161,0.4663,0.8964,8.6563,4.7268,6.8233,65.8882,1.4435,-0.0752,1.8129,
SMC ROMANIA SRL,2020,Productie,3.4416,2.4775,0.1179,0.1336,10.0873,8.9676,10.1675,0.889,0.2878,17.4916,
TOYOTA MATERIAL HANDLING ROMANIA SRL,2020,Productie,2.4824,2.3754,0.2483,0.35,18.4071,19.3126,27.2269,1.0492,0.3681,17.3867,
VERTA TEL SRL,2020,Productie,3.8841,1.8441,0.2415,0.3184,4.2422,14.1385,18.6402,3.3328,0.6965,13.9401,
ORBICO BEAUTY SRL,2020,Productie,2.963,2.6566,0.1495,0.2008,19.8425,35.4688,47.6195,1.7875,0.2935,54.418,
EDRINKS.RO SRL,2020,Productie,7.1755,5.8184,0.09,0.099,46.6784,52.3726,57.5959,1.122,0.5559,128.2975,
ROMBIOMEDICA SRL,2020,Productie,0.7001,0.1266,0.5494,1.2192,4.3209,1.2733,2.8258,0.2947,-0.1648,0.5988,
ITALIA STAR COM DUE SRL,2020,Productie,0.7924,0.3908,0.3273,0.4866,-22.8465,-1.9714,-2.9306,0.0863,-0.068,-1.2046,
SECOM HEALTHCARE S.R.L.,2020,Productie,22.529,21.1633,0.0444,0.0464,50.0275,16.2549,17.0099,0.3249,0.9556,74.6082,
GRAND HOTEL BUCHAREST S.A.,2020,Productie,2.0406,0.8115,0.3394,0.5137,15.9493,24.6785,37.3561,1.5473,0.3531,15.3859,
APĂ ȘI CANAL BUCOV SRL,2020,Productie,1.3966,0.8349,0.1904,0.2351,-3.156,-1.5185,-1.8756,0.4811,0.0755,4.4151,
BOOKINGPEDIA SRL,2020,Productie,0.4127,0.3081,0.586,1.4153,33.578,72.5971,175.3405,2.162,-0.3441,26.6922,
KAMTEC AUTO ROMANIA SRL,2020,Productie,5.9414,2.4911,0.1417,0.165,14.3667,12.9016,15.0308,0.898,0.7,19.1769,
UPETROM 1 MAI MANUFACTURING SRL,2020,Productie,0.8255,0.6537,0.5172,1.0712,2.9351,8.7458,18.1144,2.9797,-0.0902,4.1774,
BEKAERT HEATING ROMANIA S.R.L.,2020,Productie,1.7477,0.1971,0.5626,1.2862,10.8919,7.7349,17.6834,0.7102,0.4207,3.0023,
MAXIFARMA HEALTHCARE S.R.L.,2020,Productie,6.6609,3.2597,0.0951,0.1054,23.0242,6.1377,6.7972,0.2666,0.5386,14.9806,
PARC INDUSTRIAL STREJNICU S.R.L.,2020,Productie,50.2072,25.5724,0.0123,0.0126,-66.7761,-0.3242,-0.3311,0.0049,0.6059,-4.6976,
APA FILIPEȘTII DE TÂRG S.R.L.,2020,Productie,8.8189,6.9825,0.0953,0.1054,9.1787,5.2901,5.8475,0.5764,0.7452,12.5138,
AUTONOVA SA,2020,Productie,7.204,5.4111,0.1107,0.1245,11.7549,12.9236,14.5327,1.0994,0.6869,27.1821,
SAMPAX SRL,2020,Productie,3.0833,2.0391,0.2982,0.4248,-4.8162,-4.5733,-6.5161,0.9496,0.6211,-3.0677,
CASTRUM CORPORATION SRL,2020,Productie,6.1342,4.8665,0.0778,0.0877,10.879,11.3611,12.7998,1.0443,0.3996,32.6909,
AEROPORTUL SATU MARE RA,2020,Productie,0.4093,0.3577,2.0507,-1.9518,0.0085,0.0432,-0.0411,5.0626,-1.2114,0.061,
PLASTICA SRL,2020,Productie,2.6807,2.2233,0.2687,0.3674,38.0173,16.09,22.002,0.4232,0.4516,12.2682,
ABO MIX SA,2020,Productie,1.1992,0.8274,0.5013,1.0054,0.1131,0.196,0.393,1.7332,0.0999,0.1132,
TOMIS SRL,2020,Productie,3.4944,2.6241,0.188,0.2319,11.8332,21.1048,26.0272,1.7835,0.4691,26.4688,
AVRIL S.R.L.,2020,Productie,2.9828,0.6546,0.2241,0.2888,1.1498,1.1368,1.4651,0.9886,0.4444,1.2083,
DERSIDAN SRL,2020,Productie,0.8099,0.5348,0.3292,0.4908,20.6737,6.1708,9.1996,0.2985,-0.0626,3.9055,
GORDIUS SRL,2020,Productie,2.5046,2.1908,0.2896,0.4213,13.2015,65.4105,95.1464,4.9548,0.4358,53.2735,
LAURENTIU H SRL,2020,Productie,5.3639,4.0547,0.1663,0.1995,40.9112,24.3815,29.2467,0.596,0.7259,34.4462,
SOLAREX SRL,2020,Productie,1.56,1.56,0.641,1.7856,30.1883,35.5916,99.1438,1.179,0.359,12.2084,
BARTA ATI SRL,2020,Productie,2.1491,0.3176,0.371,0.5918,1.2489,1.177,1.8773,0.9424,0.4264,0.8672,
STEIGER SRL,2020,Productie,32.445,32.445,0.0308,0.0318,96.9989,86.3039,89.0485,0.8897,0.9692,200.0,
SAT AN SRL,2020,Productie,0.8155,0.3036,0.8041,4.1053,8.5826,4.9194,25.115,0.5732,-0.1483,1.3563,
SANTEC SRL,2020,Productie,1.5373,1.5299,0.2154,-4.9382,14.0109,1.8239,-41.8202,0.1302,0.1157,1.6937,
INTERCOMPANY SRL,2020,Productie,0.962,0.7968,0.9663,-34.4473,4.9574,9.5415,-340.1382,1.9247,-0.0367,1.9748,
EURAS SRL,2020,Productie,0.2057,0.1281,0.7515,3.0233,10.1594,13.5486,54.5107,1.3336,-0.5969,4.4824,
CONSTRUCTIM SA,2020,Productie,2.7462,2.6087,0.3526,0.5447,25.0327,3.8863,6.0032,0.1552,0.6158,2.4698,
TEHNODENT POKA SRL,2020,Productie,0.7767,0.0357,0.4223,2.0061,1.6876,0.6194,2.9425,0.367,-0.0943,0.4503,
RA-OL SRL,2020,Productie,3.7035,1.91,0.1525,0.1813,1.1152,0.9406,1.1183,0.8434,0.4123,1.5068,
BERG BANAT SRL,2020,Productie,1.5666,1.0799,0.2866,0.4055,9.346,12.7666,18.062,1.366,0.1624,10.0577,
FRANCK SRL,2020,Productie,2.0283,1.7985,0.4114,0.699,17.4833,16.4498,27.9486,0.9409,0.4231,9.443,
BEGA TEHNOMET SA,2020,Sanatate_Farma,95.6341,95.6341,0.0103,0.0104,85.8187,52.1341,52.6747,0.6075,0.9713,200.0,
HORTICULTURA SA,2020,Sanatate_Farma,0.1378,0.1378,0.9265,12.6096,10.912,8.1773,111.29,0.7494,-0.7989,2.2163,
MODA-TIM SA,2020,Sanatate_Farma,34.8248,33.8267,0.0175,0.0178,32.5481,4.635,4.7177,0.1424,0.5932,57.7083,
SOCIETATEA FARMACEUTICA ARCATIM S.A.,2020,Sanatate_Farma,0.0465,0.0465,0.5514,1.2291,3.5007,1.2223,2.7246,0.3491,-0.5257,0.8218,
PROMPT SA,2020,Sanatate_Farma,0.1513,0.1513,2.0853,-1.9214,-83.7741,-69.2732,63.8302,0.8269,-1.7698,-6.4062,
AGASI SRL,2020,Sanatate_Farma,1.3944,1.1628,0.3651,0.5845,10.9929,31.2812,50.0881,2.8456,0.144,19.5664,
U.M.T. SA,2020,Sanatate_Farma,0.9637,0.0053,0.2568,0.3455,51.7125,17.0336,22.9181,0.3294,-0.0093,14.1876,
AGROCOMERT HOLDING SA,2020,Sanatate_Farma,1.9251,1.675,0.5168,1.4237,8.6549,20.1735,55.5721,2.3309,0.4781,9.0532,
CONTINENTAL SRL,2020,Sanatate_Farma,1.2761,1.2761,0.7291,2.6912,10.3202,27.0347,99.7895,2.6196,0.2013,7.9968,
BEGA TURISM SA,2020,Sanatate_Farma,1.3614,1.3333,0.4526,0.8274,-1.4852,-1.2714,-2.3243,0.8561,0.1635,-0.2023,
FARMADO SRL,2020,Sanatate_Farma,0.3416,0.0107,1.6846,-2.4608,15.5943,99.3697,-145.1584,6.3722,-1.1092,12.5541,
TIMCO SA,2020,Sanatate_Farma,56.259,31.6108,0.0132,0.0134,80.8015,38.5869,39.1027,0.4776,0.7289,200.0,
MERIDIAN 22 SA,2020,Sanatate_Farma,1.0876,0.7753,0.671,2.0397,1.9789,2.1127,6.4218,1.0676,0.0588,0.7732,
SOCIETATEA COMERCIALA DE TRATAMENT BALNEAR BUZIAS SA,2020,Sanatate_Farma,1.4877,1.1893,0.3437,0.5237,19.524,57.0132,86.8738,2.9202,0.1676,40.3668,
MARACANA SRL,2020,Sanatate_Farma,9.3254,9.0041,0.1006,0.1119,61.6229,46.7461,51.9759,0.7586,0.8377,94.7123,
UNITA TURISM HOLDING SA,2020,Sanatate_Farma,1.1872,0.7716,0.1292,0.1758,40.8094,2.1734,2.9572,0.0533,0.0242,3.3647,
GRAFOPRINT SRL,2020,Sanatate_Farma,1.187,0.9488,0.6226,1.665,27.5095,37.1217,99.2811,1.3494,0.1164,14.0797,
SPUMOTIM SA,2020,Sanatate_Farma,3.4153,3.4153,0.2791,0.3871,69.7009,40.1296,55.6657,0.5757,0.6741,29.9582,
PIETE SA,2020,Sanatate_Farma,0.1499,0.1499,0.2407,0.317,-5.5102,-4.0472,-5.3301,0.7345,-0.2046,-2.9405,
AGIL SRL,2020,Sanatate_Farma,0.1343,0.1216,0.7356,2.7825,7.4942,7.0432,26.6407,0.9398,-0.6368,2.1901,
SOCIETATEA DE TRANSPORT PUBLIC TIMISOARA S.A.,2020,Sanatate_Farma,0.1012,0.0896,0.4289,0.7511,10.6374,12.1331,21.2464,1.1406,-0.3855,6.1604,
STADA HEMOFARM SRL,2020,Sanatate_Farma,1.3252,1.2976,0.5756,1.3561,3.6393,4.9836,11.7417,1.3694,0.1872,2.0746,
PRESTARI SERVICII MARCO SRL,2020,Sanatate_Farma,16.4523,11.1839,0.0185,0.0189,26.742,7.448,7.5959,0.2785,0.2857,83.2895,
VINEXPORT TRADE-MARK SA,2020,Sanatate_Farma,2.4153,2.3817,0.2753,0.3799,36.9131,44.7065,61.6884,1.2111,0.3896,35.4951,
COMPANIA DE UTILITATI PUBLICE SA,2020,Sanatate_Farma,4.1716,4.0068,0.2217,0.2849,0.7791,0.5566,0.7152,0.7144,0.7032,0.8009,
BECIUL DOMNESC S.A.,2020,Sanatate_Farma,2.7198,2.652,0.2023,0.2537,20.1835,53.9526,67.6387,2.6731,0.348,61.6334,
CONTERRA SA,2020,Sanatate_Farma,0.724,0.5119,0.4184,0.7195,2.1766,7.0414,12.108,3.235,-0.1155,3.8487,
ILGO S.R.L.,2020,Sanatate_Farma,37.8927,37.8927,0.0255,0.0262,38.5865,35.1024,36.0205,0.9097,0.9403,200.0,
INCOM-VRANCO SA,2020,Sanatate_Farma,2.082,2.0575,0.434,0.7713,34.2062,8.6824,15.4293,0.2538,0.4696,4.3278,
RETRO COMPROD SRL,2020,Sanatate_Farma,0.6319,0.5793,0.3716,1.0039,10.2682,7.5113,20.2932,0.7315,-0.1368,4.1309,
GRIFON SEREX SRL,2020,Sanatate_Farma,0.5297,0.4979,1.022,-46.5456,1.175,3.2806,-149.4166,2.792,-0.4806,0.9224,
ROSCA-CONF SRL,2020,Sanatate_Farma,3.3826,2.5142,0.2235,0.3029,11.5347,24.9156,33.7632,2.16,0.5325,26.591,
AURORA COM SRL,2020,Sanatate_Farma,0.2679,0.1587,0.8056,4.382,9.6287,8.4987,46.2306,0.8826,-0.5897,2.11,
UVERTURA COM SRL,2020,Sanatate_Farma,2.8018,1.6345,0.2754,0.3801,10.8131,48.115,66.4032,4.4497,0.4962,42.4402,
SORSTE SA,2020,Sanatate_Farma,10.5298,10.5298,0.0389,0.0409,27.721,40.3495,42.3752,1.4556,0.3707,200.0,
BALCANIC PROD SRL,2020,Sanatate_Farma,11.9702,11.1962,0.0619,0.066,45.5567,28.3862,30.2604,0.6231,0.6794,93.656,
PACO PROD SERV SRL,2020,Sanatate_Farma,4.6942,1.0652,0.1476,0.1732,11.6439,15.4826,18.1636,1.3297,0.5453,20.9791,
ENET SA,2020,Sanatate_Farma,0.0761,0.055,7.2007,-1.1613,-29.2156,-93.1371,15.0205,3.1879,-6.6529,-2.5869,
V & G OIL 2002 SRL,2020,Sanatate_Farma,64.5433,64.5433,0.0154,0.0157,73.4962,98.3178,99.8592,1.3377,0.9808,200.0,
TRANSPORT PUBLIC SA,2020,Sanatate_Farma,1.056,0.9306,0.2141,0.2724,19.8976,11.6711,14.8504,0.5866,0.012,11.3801,
IPROMET SRL,2020,Sanatate_Farma,0.2711,0.2433,1.0487,-21.5212,-19.0218,-2.9672,60.8912,0.156,-0.7644,-0.5367,
MICROMET SA,2020,Sanatate_Farma,1.2694,1.2598,0.4129,0.7034,14.6017,18.6781,31.8157,1.2792,0.1113,10.6946,
PROGRES DISTRIBUTIE SRL,2020,Sanatate_Farma,2.8118,2.0528,0.1946,0.2416,26.1887,47.0121,58.3706,1.7951,0.3526,49.8152,
VINEXPORT SA,2020,Sanatate_Farma,5.463,3.9773,0.1043,0.1193,9.9899,6.1205,7.0022,0.6127,0.4655,11.7352,
METALE INTERNATIONAL SRL,2020,Sanatate_Farma,0.9727,0.7885,0.5773,13.2046,-14.0209,-5.6385,-128.9593,0.4021,-0.0158,-1.9532,
SPEIDEL ROMANIA SRL,2020,Sanatate_Farma,0.9391,0.915,0.4376,0.7806,9.6374,11.4678,20.4549,1.1899,-0.0266,6.3097,
GELADI SRL,2020,Sanatate_Farma,1.6969,1.4849,0.1811,0.2226,12.3054,21.9478,26.9701,1.7836,0.1262,28.2523,
CONSINTERFIN SRL,2020,Sanatate_Farma,6.489,6.489,0.1055,0.1179,6.8759,9.7296,10.8765,1.415,0.5788,20.6117,
DUMPRESER SRL,2020,Sanatate_Farma,0.296,0.2284,0.5116,3.6822,12.7362,11.3625,81.7857,0.8921,-0.3601,5.1735,
FARMACIA ACSADEMIA SRL,2020,Sanatate_Farma,0.6403,0.3134,0.8631,6.3039,41.6902,8.2914,60.5597,0.1989,-0.3104,2.0596,
AMWAY ROMANIA MARKETING SRL,2020,Sanatate_Farma,2.4185,0.3348,0.2075,0.2618,10.1558,26.5293,33.475,2.6122,0.2943,28.1569,
MINDSHARE MEDIA SRL,2020,Sanatate_Farma,6.8817,6.8817,0.1391,0.1615,89.4483,54.7103,63.5473,0.6116,0.8179,81.2336,
RARTEL SA,2020,Sanatate_Farma,0.5728,0.5728,0.2938,-3.7434,20.3125,14.9896,-190.9642,0.7379,-0.1255,10.7051,
BEST PRINT SERVICES S.A.,2020,Sanatate_Farma,0.9116,0.9006,0.5976,1.485,22.1996,15.8687,39.4329,0.7148,-0.0528,5.5409,
PROENERG SA,2020,Sanatate_Farma,33.5663,33.5663,0.0298,0.0307,95.6924,94.8852,97.7988,0.9916,0.9702,200.0,
PROVISION SOFTWARE DIVISION SRL,2020,Sanatate_Farma,2.5522,2.5522,0.3183,0.4669,12.3281,32.1673,47.1876,2.6093,0.4941,22.8266,
SONYA MOD SA,2020,Sanatate_Farma,0.7698,0.037,0.549,1.2173,5.5043,22.0342,48.8562,4.0031,-0.1264,9.3379,
PRINTEC GROUP ROMANIA SRL,2020,Sanatate_Farma,0.002,0.002,0.8617,6.2288,11.6351,8.564,61.9077,0.736,-0.8599,2.1477,
CASITO TRANSIMPEX SRL,2020,Sanatate_Farma,2.3037,2.3037,0.2101,0.266,20.1249,33.6281,42.5716,1.671,0.2739,33.3481,
RAFI MEDICAL S.R.L.,2020,Sanatate_Farma,53.241,53.241,0.0188,0.0191,55.7329,50.017,50.9744,0.8974,0.9812,200.0,
INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU TEXTILE SI PIELARIE - INCDTP BUCURESTI,2020,Sanatate_Farma,1.8203,1.7292,0.4693,0.8845,-11.6781,-28.6581,-54.0051,2.454,0.385,-12.2119,
ROM RAIL TRANSPORT SRL,2020,Sanatate_Farma,0.4937,0.4937,0.5742,1.3488,6.0291,14.414,33.8554,2.3907,-0.2908,5.8747,
HBO ROMANIA SRL,2020,Sanatate_Farma,0.6334,0.4935,0.7176,2.5414,12.6581,15.9529,56.495,1.2603,-0.2631,4.6569,
RPG SECURITY CENTER SRL,2020,Sanatate_Farma,0.3202,0.2888,0.7822,3.8455,-23.5543,-36.1004,-177.4768,1.5326,-0.5318,-9.2304,
A.G.F. CEREAL RUMENA SRL,2020,Sanatate_Farma,1.7265,1.3045,0.2433,0.3251,5.0252,2.1644,2.8927,0.4307,0.1767,2.4899,
STIFT LUX DESIGN SRL,2020,Sanatate_Farma,0.4899,0.468,0.2892,0.4068,9.2961,9.9043,13.9334,1.0654,-0.1475,7.4999,
IYUNO ROMANIA S.R.L.,2020,Sanatate_Farma,1.7571,1.2588,0.4271,0.7456,16.3327,9.3386,16.3019,0.5718,0.3234,4.8357,
AVENIR TELECOM SA,2020,Sanatate_Farma,12.1667,12.1667,0.0785,0.0852,43.7448,91.8152,99.6336,2.0989,0.8763,200.0,
GENERAL M.P.M.IMPEX SRL,2020,Sanatate_Farma,4.2119,4.2119,0.1539,0.1818,64.3233,51.944,61.3899,0.8075,0.4942,68.529,
WALMARK ROMANIA SRL,2020,Sanatate_Farma,0.0845,0.083,1.2241,-5.4623,-79.6948,-27.8743,124.3836,0.3498,-1.1206,-4.5543,
AHREND S.R.L.,2020,Sanatate_Farma,1.7457,1.5917,0.3971,0.7926,45.0405,41.0779,81.9929,0.912,0.2961,23.9184,
MADCOM D.L.S. IMPEX SRL,2020,Sanatate_Farma,2.86,2.5218,0.1852,0.2277,11.1326,30.027,36.9154,2.6972,0.3445,36.4428,
NXP SEMICONDUCTORS ROMANIA SRL,2020,Sanatate_Farma,1.2234,0.8935,0.3049,0.4514,8.464,14.0309,20.7724,1.6577,0.0681,10.6668,
CRIDA PHARM SRL,2020,Sanatate_Farma,6.043,3.6511,0.1229,0.1407,1.2539,7.7406,8.862,6.1731,0.6197,14.9955,
A.M.S. 2000 TRADING IMPEX SRL,2020,Sanatate_Farma,7.464,6.7136,0.0546,0.0577,31.8181,43.1795,45.6722,1.3571,0.3528,163.1877,
LESCACI COM SRL,2020,Sanatate_Farma,30.782,30.782,0.0325,0.0336,96.9841,0.6297,0.6509,0.0065,0.9675,3.9975,
GAMA & GAMA SRL,2020,Sanatate_Farma,51.9658,49.1551,0.0185,0.0189,54.4262,25.0445,25.5175,0.4602,0.9447,200.0,
GAMONI SRL,2020,Sanatate_Farma,0.7255,0.5444,0.5157,1.0649,33.7071,24.2893,50.1549,0.7206,-0.1416,9.7491,
DARIA CONST SRL,2020,Sanatate_Farma,0.22,0.2075,0.7281,2.723,-12.5335,-6.7072,-25.0849,0.5351,-0.5679,-1.8424,
NICOVID SRL,2020,Sanatate_Farma,0.3783,0.338,0.8757,7.0432,10.4305,12.352,99.3489,1.1842,-0.5444,3.0765,
FLORISAL SA,2020,Sanatate_Farma,1.626,0.6986,0.615,1.5975,17.8889,36.3819,94.501,2.0338,0.385,13.0981,
AG SERV CONSTRUCT SRL,2020,Sanatate_Farma,1.0042,0.9905,0.702,2.4311,7.6226,14.2378,49.305,1.8678,0.0029,4.5467,
GENEZIS TRADE ROMANIA S.R.L.,2020,Sanatate_Farma,0.7047,0.5324,0.9781,44.6355,3.5269,0.9202,41.9954,0.2609,-0.2889,0.2264,
H&M COMPANY SRL,2020,Sanatate_Farma,1.4719,1.468,0.6134,1.5868,48.486,38.5972,99.8436,0.796,0.2895,12.8439,
ALCONOR COMPANY SRL,2020,Sanatate_Farma,6.5531,6.4539,0.0199,0.0273,37.6759,34.3666,47.2546,0.9122,0.1103,200.0,
TARR CONST SRL,2020,Sanatate_Farma,1.8372,1.8372,0.4886,0.9555,44.8949,48.359,94.5656,1.0772,0.4091,20.1981,
NORD SIMEX SRL,2020,Sanatate_Farma,0.4022,0.2088,1.0365,-25.3964,-6.412,-9.0424,221.5481,1.4102,-0.6197,-1.7447,
OFFENSIVE SRL,2020,Sanatate_Farma,0.3894,0.3223,0.4975,4.0506,6.7414,6.906,56.2322,1.0244,-0.3038,3.1302,
PALAT JUD SRL,2020,Sanatate_Farma,0.4593,0.339,0.4271,0.7532,12.2842,25.7371,45.3814,2.0951,-0.231,12.8502,
SOMIPRESS ROMANIA SRL,2020,Sanatate_Farma,0.5071,0.5066,0.5525,1.3406,2.6004,1.1973,2.9054,0.4604,-0.2723,0.4334,
GEO SPED SRL,2020,Transport_Logistica,0.4664,0.4554,1.0587,-18.0306,0.7411,0.6438,-10.9651,0.8688,-0.5649,0.1931,
CBA NORD VEST SRL,2020,Transport_Logistica,0.4893,0.4893,0.8663,6.4806,12.9769,31.0088,231.9655,2.3895,-0.4424,7.7177,
LUBEXPERT ROMANIA SRL,2020,Transport_Logistica,11.3186,11.268,0.0677,0.0726,12.9649,15.2362,16.3427,1.1752,0.6986,52.8205,
ZAUNER ROMANIA SRL,2020,Transport_Logistica,2.8844,2.762,0.2427,0.3205,28.6656,56.9648,75.2234,1.9872,0.4574,48.493,
ROTECA SRL,2020,Transport_Logistica,0.2726,0.2726,1.6098,-2.5072,-44.689,-64.2412,100.0506,1.4375,-1.1709,-7.7773,
PETROCOM SM SRL,2020,Transport_Logistica,0.1452,0.1318,1.0222,-46.0024,-20.251,-6.6519,299.3525,0.3285,-0.8738,-1.3015,
MW TRADE SRL,2020,Transport_Logistica,0.7325,0.5082,0.4698,0.8859,5.5731,21.529,40.6017,3.863,-0.1257,10.6791,
APASERV SATU MARE SA,2020,Transport_Logistica,4.0725,4.0725,0.1952,0.2425,30.3224,31.4048,39.0198,1.0357,0.5996,35.2998,
DELFINGEN RO-SATU MARE S.A.,2020,Transport_Logistica,0.5612,0.5174,0.8049,4.1249,5.4166,6.4393,33.0011,1.1888,-0.3532,1.9546,
SELETTRA EUROPE S.R.L.,2020,Transport_Logistica,0.981,0.981,0.6006,1.504,27.7524,39.9338,99.9958,1.4389,-0.0114,15.2932,
CASCO GROUP S.R.L.,2020,Transport_Logistica,0.3359,0.3359,0.7707,3.3619,3.901,7.274,31.7287,1.8647,-0.5118,2.2581,
GREENFOREST SRL,2020,Transport_Logistica,2.551,2.551,0.392,0.6448,48.5304,59.3354,97.5924,1.2226,0.608,30.8962,
ILROM LEGNO SA,2020,Transport_Logistica,0.7211,0.5234,0.7623,6.9171,3.891,7.4292,67.4111,1.9093,-0.2126,2.1258,
AGROINDUSTRIALA SINAGRO SANNICOLAU MARE SA,2020,Transport_Logistica,0.8802,0.8764,0.4519,1.0556,9.4562,11.5756,27.0418,1.2241,-0.0541,6.002,
INTEROPTIK SRL,2020,Transport_Logistica,0.2033,0.1538,0.5843,1.4058,17.4372,10.5097,25.2843,0.6027,-0.4656,4.2762,
GAUSS SRL,2020,Transport_Logistica,0.6815,0.6764,0.8301,4.8849,4.6636,6.5789,38.7163,1.4107,-0.2644,1.8232,
